,FCLTY_NM,LCLAS_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,lat,lon,OPTN_DC,ADIT_DC,AREA
912,나만의서재,복합공간,59711.0,전라남도 여수시 여문1로 22 자연드림 여서점 2층,34.75104231,127.7061579,"서점과 카페, 갤러리가 합쳐진 복합문화공간, 작가강연, 북토크, 원화전시, 콘서트, 모임, 공간대여 등 다양한 활동","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",전라
913,영풍문고 군산 롯데아울렛점,일반서점,54072.0,전라북도 군산시 조촌로 130 롯데몰 군산점 1층,35.97641315,126.7391412,국내외 다양한 도서,카페 : 있음,전라
914,카페 토닥,카페,55804.0,전라북도 남원시 산내면 대정길 127,35.42030188,127.6284497,"함께 읽고 싶은 책과 수제 청으로 담근 음료, 여유로운 시간이 있는 마을책방카페","화장실 남녀구분 : 구분, 카페 : 있음",전라
915,삼례책마을,복합공간,55337.0,전라북도 완주군 삼례읍 삼례역로 68,35.90762733,127.0657494,복합문화공간,"카페 : 있음, 헌책방 : 있음",전라
916,두번째집,독립서점,54604.0,전라북도 익산시 평동로11길 12 남부시장 내 두 번째 집,35.93194536,126.9533796,"책을 중심으로 이야기하고 가치를 공유, 커피도 판매,  그림책, 강연, 특별수업 등 비정기적으로 진행","주차 : 가능, 카페 : 있음",전라
917,호남문고,일반서점,55008.0,전라북도 전주시 덕진구 안덕원로 248,35.83627022,127.1540538,다양한 종류의 서적,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",전라
918,전주산책,일반서점,55041.0,전라북도 전주시 완산구 기린대로 85,35.81703196,127.1540674,"라한호텔의 서점, 작가강연등 다양한 이벤트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",전라
919,호남문고,일반서점,54950.0,전라북도 전주시 완산구 서신로 50 호남문고,35.82969132,127.116044,"책,도서,문제집, 북카페 운영점","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",전라
920,평화와 평화,독립서점,55038.0,전라북도 전주시 완산구 전라감영4길 16-7 3층,35.81705369,127.1448856,"웨딩거리 책,술과 문화를 다루는 공간",카페 : 있음,전라
921,책방토닥토닥,일반서점,55043.0,전라북도 전주시 완산구 풍남문2길 53 남부시장 2층 청년몰 책방토닥토닥,35.81215505,127.1473447,땡땡땡 협동조합과 함께 자율과 자치를 추구하는 독서 공동체,카페 : 있음,전라
922,서점 카프카,독립서점,55043.0,전라북도 전주시 완산구 풍남문4길 32 2층 카프카,35.81512548,127.145308,문학책 위주의 북카페 독립서점,카페 : 있음,전라
926,위미,북카페,63611.0,제주 서귀포시 남원읍 태위로 62-1,33.2734029,126.6544615,"생방송 오늘아침 2511회 방송, 오징어빙수 유명","주차 : 가능, 카페 : 있음",제주
927,북카페여행,북카페,63070.0,제주 제주시 절물2길 8-2,33.49206663,126.4325146,"다양한 먹거리와 힐링이 가능, 이색카페",카페 : 있음,제주
928,올드북촌,북카페,63339.0,제주 제주시 조천읍 일주동로 1437 1층,33.54549278,126.6883968,"편안한 분위기의 북카페, 오래된 책을 좋아하시는 분께 추천","주차 : 가능, 카페 : 있음",제주
929,봉봉,카페,63621.0,제주특별자치도 서귀포시 남원읍 남태해안로 101,33.27641856,126.7170344,독서활동장소,카페 : 있음,제주
930,시간의정원,카페,63618.0,제주특별자치도 서귀포시 남원읍 원님로25번길 14 1층,33.31511179,126.7199457,독서활동장소,카페 : 있음,제주
931,여행가게,카페,63617.0,제주특별자치도 서귀포시 남원읍 태위로 929,33.28616512,126.7444982,"손 때 묻은 여행이야기가 머무는 곳, 주인장 부부가 세계여행하며 직접 가져온 차를 선보이는 공간","주차 : 가능, 카페 : 있음",제주
932,놀숲 서귀포 신시가지점,만화방,63559.0,제주특별자치도 서귀포시 대청로25번길 4 4층,33.25279934,126.5026561,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
933,콩툰 제주동홍점,북카페,63588.0,제주특별자치도 서귀포시 동홍중앙로 49,33.25505542,126.5718356,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","화장실 남녀구분 : 구분, 카페 : 있음",제주
934,콩툰 제주서귀포점,북카페,63595.0,제주특별자치도 서귀포시 명동로 29 3층,33.24759873,126.5649418,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","화장실 남녀구분 : 구분, 카페 : 있음",제주
935,99Street,북카페,63534.0,제주특별자치도 서귀포시 색달로 99,33.26210544,126.4137551,"마을 안에 있는 조용한 카페, 책과 차를 즐길 수 있고 날씨가 좋은날은 옥상 테라스에서 편안히 쉴 수 있는 공간","주차 : 가능, 카페 : 있음",제주
936,만화보시개,만화방,63643.0,제주특별자치도 서귀포시 성산읍 성산중앙로 32 2층,33.46262191,126.9330286,만화 카페,카페 : 있음,제주
937,여해의작업실,북카페,63634.0,제주특별자치도 서귀포시 성산읍 신산중앙로 5-5 1층,33.38103953,126.8772474,신산리 작은 마을에 자리한 웃음소리가 끊이지 않는 재미있는 카페,카페 : 있음,제주
938,그림책카페노란우산,일반서점,63521.0,제주특별자치도 서귀포시 안덕면 녹차분재로 32,33.28852093,126.302819,그림책 전문 서점으로 예술성 있고 재미있는 다양한 그림책을 구입가능,"주차 : 가능, 카페 : 있음",제주
939,어떤바람,일반서점,63528.0,제주특별자치도 서귀포시 안덕면 산방로 374,33.23155309,126.2969494,햇살이 들어오는 창과 산방산이 보이는 책방,카페 : 있음,제주
940,더리트리브,카페,63530.0,제주특별자치도 서귀포시 안덕면 화순로 67,33.24792962,126.3385636,"큰 강아지들이 있는 카페,서점,빈티지상점이 같이 있는 복합문화공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
941,인터뷰,일반서점,63569.0,제주특별자치도 서귀포시 중산간동로 8353 2층,33.26109931,126.5242302,"바다뷰가 보이는 책방겸 카패, 독서미옴과 강연도 자주 함","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
942,명문서적북카페,일반서점,63584.0,제주특별자치도 서귀포시 중앙로 121 아동도서 할인서점,33.25545755,126.5603842,독서활동장소,카페 : 있음,제주
943,소라의성,북카페,63599.0,제주특별자치도 서귀포시 칠십리로214번길 17-17,33.24535789,126.5770845,독서활동장소,"주차 : 가능, 카페 : 있음",제주
944,솔북카페,북카페,63595.0,제주특별자치도 서귀포시 태평로431번길 14,33.2466928,126.5660692,독서활동장소,카페 : 있음,제주
945,북살롱이마고,독립서점,63625.0,제주특별자치도 서귀포시 표선면 세화강왓로 78,33.32504828,126.7952514,"인문서,여행서,디자인,예술서,생태관련책, 등 카페와 북스테이 함께 운영하는 복합문화공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
946,카페움,북카페,63569.0,제주특별자치도 서귀포시 호근서호로 63 카페움,33.25676688,126.5339429,"독립작가들의 서적을 판매하는 북카페, 예쁜 감귤밭 정원과 아기자기하고 빈티지한 실내공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
947,놀숲 제주삼화지구점,만화방,63323.0,제주특별자치도 제주시 건주로4길 6-8 SH빌딩 2층,33.51676753,126.5802942,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음",제주
948,각북카페,북카페,63168.0,제주특별자치도 제주시 관덕로6길 17,33.5115625,126.5221728,-,"카페 : 있음, 리뷰여부 : 있음",제주
949,난쟁이만화카페,북카페,63207.0,제주특별자치도 제주시 광양10길 6,33.49930145,126.5293983,-,"카페 : 있음, 리뷰여부 : 있음",제주
950,기억하는작당소,북카페,63357.0,제주특별자치도 제주시 구좌읍 김녕로11길 16 지하1층,33.55581093,126.7498917,"김녕에 위치한 '기억'을 테마로 만든 북카페, 게스트 하우스 숙박객이 아니더라도 쉬다 갈 수 있는 공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
951,달책빵,카페,63360.0,제주특별자치도 제주시 구좌읍 대수길 10-12,33.53644473,126.8394567,베이커리 카페와 독립서점을 함께 운영,"화장실 남녀구분 : 구분, 카페 : 있음",제주
952,제주살롱,북카페,63355.0,제주특별자치도 제주시 구좌읍 송당2길 7-1,33.47100387,126.7825676,"1층 인문카페, 다락방은 북스테이로 운영","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
953,종달리746,북카페,63364.0,제주특별자치도 제주시 구좌읍 종달동길 29-9,33.49188551,126.9025218,"작고 예쁜 제주마을 종달리에 위차한 북카페, 8세이상 입장 가능","화장실 남녀구분 : 구분, 카페 : 있음",제주
954,카페책자국,북카페,63364.0,제주특별자치도 제주시 구좌읍 종달로1길 117,33.49625546,126.9076907,제주 동쪽 끝에 위치한 카페책자국은 숲속 작은 선장의 서재같은 분위기에서 편안하게 책을 보며 차를 마실 수 있는 공간,카페 : 있음,제주
955,꽃피는마음책방까페,일반서점,63083.0,제주특별자치도 제주시 노형12길 27 1층,33.48236751,126.4804784,"주로 인문,철학,심리학 등 마음과 관계된 책들을 전시,판매, 카페도 즐길 수 있음","화장실 남녀구분 : 구분, 카페 : 있음",제주
956,바라나시책골목,북카페,63153.0,제주특별자치도 제주시 동한두기길 35-2,33.51634503,126.5152118,인디아를 느끼며 짜이를 마시고 책을 볼 수 있는 작은 집,카페 : 있음,제주
957,하나로북카페,카페,63054.0,제주특별자치도 제주시 애월읍 일주서로 7136,33.48545432,126.4123251,독서활동장소,"카페 : 있음, 리뷰여부 : 있음",제주
958,그림책방&카페노란우산,일반서점,63062.0,제주특별자치도 제주시 애월읍 하광로 515 104동 102호,33.44576601,126.4308628,"그림책 전문 서점으로 예술성 있고 재미있는 다양한 그림책을 구입가능,보이차 및 음료도 구입가능","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
959,꿈왓작은도서관,북카페,63159.0,제주특별자치도 제주시 용문로11길 22,33.50715644,126.5068388,-,"카페 : 있음, 리뷰여부 : 있음",제주
960,노닐다,북스테이,63365.0,제주특별자치도 제주시 우도면 우도해안길 84-3,33.49419004,126.9510226,"바다를 바라보며 휴식하거나, 수제로 담근 영귤차, 레몬 허브차 등을 드실 수 있는 장소",카페 : 있음,제주
961,심심푸리 만화카페,북카페,63070.0,제주특별자치도 제주시 우정로5길 4 2층,33.49019873,126.4311613,만화카페,카페 : 있음,제주
962,북스페이스 곰곰,독립서점,63076.0,제주특별자치도 제주시 우평로 45-1 바인빌딩 1층 101호,33.47906312,126.4612042,"어린이 도서카페, 단행본, 그림책판매, 카페와 공간대여 운영","주차 : 가능, 카페 : 있음",제주
963,테이크어레스트,북카페,63100.0,제주특별자치도 제주시 월랑로 45,33.48926816,126.4752779,-,"카페 : 있음, 리뷰여부 : 있음",제주
964,솔로몬만화카페,북카페,63097.0,제주특별자치도 제주시 월랑로4길 25,33.48909621,126.4795781,-,"카페 : 있음, 리뷰여부 : 있음",제주
965,카페띠아모 제주북노형점,북카페,63097.0,제주특별자치도 제주시 월랑로8길 1 아란야플라자,33.48883222,126.4766804,아이스크림 카페,카페 : 있음,제주
966,시와실천,북카페,63248.0,제주특별자치도 제주시 인다11길 28,33.47384145,126.5504989,-,"카페 : 있음, 리뷰여부 : 있음",제주
967,진명북카페,북카페,63333.0,제주특별자치도 제주시 조천읍 함덕30길 18,33.53883071,126.6767387,독서활동장소,카페 : 있음,제주
968,앙뚜아네트 라이브러리,일반서점,63276.0,제주특별자치도 제주시 중앙로 13 별관 2층,33.51704786,126.52569,베이커리 카페와 같이 운영되는 서점,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
969,소설다방,북카페,63198.0,제주특별자치도 제주시 중앙로 204 2층 소설다방,33.50107546,126.5284715,독서활동장소,카페 : 있음,제주
970,더모임,북카페,63209.0,제주특별자치도 제주시 중앙로 243,33.49827409,126.5310831,"각종스터디, 과외, 회의, 수다드으이 공간으로 전부 룸으로 되어 있어 조용하게 이용 가능",카페 : 있음,제주
971,유람위드북스,북카페,63004.0,제주특별자치도 제주시 한경면 홍수암로 561,33.33753519,126.2280651,독서활동장소,카페 : 있음,제주
972,달리책방,일반서점,63012.0,제주특별자치도 제주시 한림읍 월계로 18,33.40330133,126.2547272,"제주 서쪽 동네 옹포리에 위치한 작은 서점, 달빛아래 책읽는 소리라는 의미를 품은 서점","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",제주
973,한림북카페 책한모금,카페,63029.0,제주특별자치도 제주시 한림읍 한림상로 145,33.41190301,126.2678098,조용한 곳에서 커피도 한 잔 마시고 책도 읽을 수 있는 곳,"화장실 남녀구분 : 구분, 카페 : 있음",제주
974,보물섬만화카페,북카페,63031.0,제주특별자치도 제주시 한림읍 한수풀로 3,33.41770284,126.2631168,만화 카페,카페 : 있음,제주
975,협재알로하,카페,63011.0,제주특별자치도 제주시 한림읍 협재1길 24 카페펍,33.39726829,126.2431619,"커피, 차, 와인, 맥주 그리고 서재가 함께하고 있는 공간",카페 : 있음,제주
976,휴그린북카페,북카페,32539.0,충청남도 공주시 용당길 6,36.45872017,127.1243883,미니식물원을 자유롭게 관람하고 음료 한잔 마시며 쉬어갈 수 있는 카페,"카페 : 있음, 리뷰여부 : 있음",충청
