ANALS_TRGET_YEAR,ANALS_TRGET_MT,AREA_NM,AGE_FLAG_NM,SEXDSTN_FLAG_NM,LON_CO,LON_MBER_CO,READ_QY
2020,10,강원도,청소년(14-19),여자,2952,758,3.894
2020,10,강원도,20대,남자,1989,505,3.939
2020,10,강원도,20대,여자,4230,1061,3.987
2020,10,강원도,30대,남자,6434,997,6.453
2020,10,강원도,30대,여자,16760,2623,6.39
2020,10,강원도,40대,남자,13373,2002,6.68
2020,10,강원도,40대,여자,21412,3512,6.097
2020,10,강원도,50대,남자,5091,887,5.74
2020,10,강원도,50대,여자,5667,1113,5.092
2020,10,강원도,60대이상,남자,5257,803,6.547
2020,10,강원도,60대이상,여자,2827,498,5.677
2020,10,경기도,영유아(0-5),남자,40040,3106,12.891
2020,10,경기도,영유아(0-5),여자,40432,3098,13.051
2020,10,경기도,유아(6-7),남자,63486,4821,13.169
2020,10,경기도,유아(6-7),여자,63162,4715,13.396
2020,10,경기도,초등(8-13),남자,185071,17147,10.793
2020,10,경기도,초등(8-13),여자,195368,18208,10.73
2020,10,경기도,청소년(14-19),남자,24810,5043,4.92
2020,10,경기도,청소년(14-19),여자,38968,8597,4.533
2020,10,경기도,20대,남자,28468,7598,3.747
2020,10,경기도,20대,여자,65562,16906,3.878
2020,10,경기도,30대,남자,91551,12148,7.536
2020,10,경기도,30대,여자,318598,36205,8.8
2020,10,경기도,40대,남자,256777,29723,8.639
2020,10,경기도,40대,여자,458817,54445,8.427
2020,10,경기도,50대,남자,60995,10530,5.792
2020,10,경기도,50대,여자,72975,13378,5.455
2020,10,경기도,60대이상,남자,46117,7443,6.196
2020,10,경기도,60대이상,여자,32790,4939,6.639
2020,10,경상남도,영유아(0-5),남자,7384,770,9.59
2020,10,경상남도,영유아(0-5),여자,6863,727,9.44
2020,10,경상남도,유아(6-7),남자,9373,999,9.382
2020,10,경상남도,유아(6-7),여자,9509,997,9.538
2020,10,경상남도,초등(8-13),남자,27815,3158,8.808
2020,10,경상남도,초등(8-13),여자,27777,3343,8.309
2020,10,경상남도,청소년(14-19),남자,3839,909,4.223
2020,10,경상남도,청소년(14-19),여자,5686,1360,4.181
2020,10,경상남도,20대,남자,3627,865,4.193
2020,10,경상남도,20대,여자,6369,1583,4.023
2020,10,경상남도,30대,남자,12245,1721,7.115
2020,10,경상남도,30대,여자,41845,5483,7.632
2020,10,경상남도,40대,남자,27681,3701,7.479
2020,10,경상남도,40대,여자,47169,6768,6.969
2020,10,경상남도,50대,남자,6496,1221,5.32
2020,10,경상남도,50대,여자,7589,1512,5.019
2020,10,경상남도,60대이상,남자,6149,966,6.365
2020,10,경상남도,60대이상,여자,4752,750,6.336
2020,10,경상북도,영유아(0-5),남자,2882,342,8.427
2020,10,경상북도,영유아(0-5),여자,2888,319,9.053
2020,10,경상북도,유아(6-7),남자,4494,506,8.881
2020,10,경상북도,유아(6-7),여자,3892,448,8.688
2020,10,경상북도,초등(8-13),남자,13264,1605,8.264
2020,10,경상북도,초등(8-13),여자,12232,1582,7.732
2020,10,경상북도,청소년(14-19),남자,1927,472,4.083
2020,10,경상북도,청소년(14-19),여자,3490,889,3.926
2020,10,경상북도,20대,남자,2426,596,4.07
2020,10,경상북도,20대,여자,3991,1070,3.73
2020,10,경상북도,30대,남자,7651,1140,6.711
2020,10,경상북도,30대,여자,20990,3049,6.884
2020,10,경상북도,40대,남자,14808,2108,7.025
2020,10,경상북도,40대,여자,24108,3644,6.616
2020,10,경상북도,50대,남자,3636,736,4.94
2020,10,경상북도,50대,여자,5026,954,5.268
2020,10,경상북도,60대이상,남자,3986,623,6.398
2020,10,경상북도,60대이상,여자,2643,419,6.308
2020,10,광주광역시,영유아(0-5),남자,2994,264,11.341
2020,10,광주광역시,영유아(0-5),여자,3075,221,13.914
2020,10,광주광역시,유아(6-7),남자,4054,365,11.107
2020,10,광주광역시,유아(6-7),여자,3500,278,12.59
2020,10,광주광역시,초등(8-13),남자,10541,1115,9.454
2020,10,광주광역시,초등(8-13),여자,11796,1216,9.701
2020,10,광주광역시,청소년(14-19),남자,1342,279,4.81
2020,10,광주광역시,청소년(14-19),여자,2105,500,4.21
2020,10,광주광역시,20대,남자,1692,406,4.167
2020,10,광주광역시,20대,여자,3168,820,3.863
2020,10,광주광역시,30대,남자,5587,748,7.469
2020,10,광주광역시,30대,여자,16954,2195,7.724
2020,10,광주광역시,40대,남자,14823,1722,8.608
2020,10,광주광역시,40대,여자,21180,2793,7.583
2020,10,광주광역시,50대,남자,2981,475,6.276
2020,10,광주광역시,50대,여자,3201,623,5.138
2020,10,광주광역시,60대이상,남자,2900,458,6.332
2020,10,광주광역시,60대이상,여자,2296,315,7.289
2020,10,대구광역시,영유아(0-5),남자,10905,671,16.252
2020,10,대구광역시,영유아(0-5),여자,9937,691,14.381
2020,10,대구광역시,유아(6-7),남자,15275,1015,15.049
2020,10,대구광역시,유아(6-7),여자,15363,1028,14.945
2020,10,대구광역시,초등(8-13),남자,45366,3695,12.278
2020,10,대구광역시,초등(8-13),여자,51159,4208,12.158
2020,10,대구광역시,청소년(14-19),남자,4567,925,4.937
2020,10,대구광역시,청소년(14-19),여자,7370,1547,4.764
2020,10,대구광역시,20대,남자,4663,1256,3.713
2020,10,대구광역시,20대,여자,11953,2749,4.348
2020,10,대구광역시,30대,남자,21900,2249,9.738
2020,10,대구광역시,30대,여자,85916,8069,10.648
2020,10,대구광역시,40대,남자,55044,5027,10.95
2020,10,대구광역시,40대,여자,96000,9744,9.852
2020,10,대구광역시,50대,남자,10587,1558,6.795
2020,10,대구광역시,50대,여자,12194,1992,6.121
2020,10,대구광역시,60대이상,남자,10927,1624,6.728
2020,10,대구광역시,60대이상,여자,9225,1156,7.98
2020,10,대전광역시,영유아(0-5),남자,2796,257,10.879
2020,10,대전광역시,영유아(0-5),여자,2875,258,11.143
2020,10,대전광역시,유아(6-7),남자,4664,416,11.212
2020,10,대전광역시,유아(6-7),여자,4468,385,11.605
2020,10,대전광역시,초등(8-13),남자,17392,1704,10.207
2020,10,대전광역시,초등(8-13),여자,18605,1752,10.619
2020,10,대전광역시,청소년(14-19),남자,2769,508,5.451
2020,10,대전광역시,청소년(14-19),여자,3722,746,4.989
2020,10,대전광역시,20대,남자,1873,450,4.162
2020,10,대전광역시,20대,여자,4020,889,4.522
2020,10,대전광역시,30대,남자,6473,764,8.473
2020,10,대전광역시,30대,여자,19089,2230,8.56
2020,10,대전광역시,40대,남자,19593,2139,9.16
2020,10,대전광역시,40대,여자,30258,3740,8.09
2020,10,대전광역시,50대,남자,4535,740,6.128
2020,10,대전광역시,50대,여자,5029,889,5.657
2020,10,대전광역시,60대이상,남자,3975,556,7.149
2020,10,대전광역시,60대이상,여자,3756,451,8.328
2020,10,부산광역시,영유아(0-5),남자,9678,743,13.026
2020,10,부산광역시,영유아(0-5),여자,7464,654,11.413
2020,10,부산광역시,유아(6-7),남자,12070,1065,11.333
2020,10,부산광역시,유아(6-7),여자,12326,1127,10.937
2020,10,부산광역시,초등(8-13),남자,39558,3955,10.002
2020,10,부산광역시,초등(8-13),여자,40632,4210,9.651
2020,10,부산광역시,청소년(14-19),남자,5068,1048,4.836
2020,10,부산광역시,청소년(14-19),여자,7856,1817,4.324
2020,10,부산광역시,20대,남자,9164,1505,6.089
2020,10,부산광역시,20대,여자,12316,3138,3.925
2020,10,부산광역시,30대,남자,18601,2597,7.162
2020,10,부산광역시,30대,여자,53719,7304,7.355
2020,10,부산광역시,40대,남자,55277,6698,8.253
2020,10,부산광역시,40대,여자,80531,10734,7.502
2020,10,부산광역시,50대,남자,15202,2444,6.22
2020,10,부산광역시,50대,여자,16289,2940,5.54
2020,10,부산광역시,60대이상,남자,15758,2305,6.836
2020,10,부산광역시,60대이상,여자,12874,1726,7.459
2020,10,서울특별시,영유아(0-5),남자,25022,2398,10.435
2020,10,서울특별시,영유아(0-5),여자,24412,2328,10.486
2020,10,서울특별시,유아(6-7),남자,40683,3828,10.628
2020,10,서울특별시,유아(6-7),여자,40930,3752,10.909
2020,10,서울특별시,초등(8-13),남자,128730,14175,9.081
2020,10,서울특별시,초등(8-13),여자,143849,15171,9.482
2020,10,서울특별시,청소년(14-19),남자,19370,3755,5.158
2020,10,서울특별시,청소년(14-19),여자,26456,5612,4.714
2020,10,서울특별시,20대,남자,19927,5391,3.696
2020,10,서울특별시,20대,여자,49698,13522,3.675
2020,10,서울특별시,30대,남자,65523,9890,6.625
2020,10,서울특별시,30대,여자,210600,29443,7.153
2020,10,서울특별시,40대,남자,206199,25817,7.987
2020,10,서울특별시,40대,여자,338058,46828,7.219
2020,10,서울특별시,50대,남자,55056,9104,6.047
2020,10,서울특별시,50대,여자,57996,11386,5.094
2020,10,서울특별시,60대이상,남자,43565,7035,6.193
2020,10,서울특별시,60대이상,여자,35176,5484,6.414
2020,10,세종특별자치시,영유아(0-5),남자,236,33,7.152
2020,10,세종특별자치시,영유아(0-5),여자,153,17,9
2020,10,세종특별자치시,유아(6-7),남자,296,44,6.727
2020,10,세종특별자치시,유아(6-7),여자,300,33,9.091
2020,10,세종특별자치시,초등(8-13),남자,2251,294,7.656
2020,10,세종특별자치시,초등(8-13),여자,1605,186,8.629
2020,10,세종특별자치시,청소년(14-19),남자,616,111,5.55
2020,10,세종특별자치시,청소년(14-19),여자,488,102,4.784
2020,10,세종특별자치시,20대,남자,386,99,3.899
2020,10,세종특별자치시,20대,여자,673,152,4.428
2020,10,세종특별자치시,30대,남자,1210,213,5.681
2020,10,세종특별자치시,30대,여자,2903,437,6.643
2020,10,세종특별자치시,40대,남자,3135,498,6.295
2020,10,세종특별자치시,40대,여자,4473,681,6.568
2020,10,세종특별자치시,50대,남자,1182,203,5.823
2020,10,세종특별자치시,50대,여자,928,177,5.243
2020,10,세종특별자치시,60대이상,남자,635,98,6.48
2020,10,세종특별자치시,60대이상,여자,540,75,7.2
2020,10,울산광역시,영유아(0-5),남자,2769,338,8.192
2020,10,울산광역시,영유아(0-5),여자,3211,435,7.382
2020,10,울산광역시,유아(6-7),남자,2946,357,8.252
2020,10,울산광역시,유아(6-7),여자,4980,585,8.513
2020,10,울산광역시,초등(8-13),남자,10714,1359,7.884
2020,10,울산광역시,초등(8-13),여자,14675,1989,7.378
2020,10,울산광역시,청소년(14-19),남자,1548,360,4.3
2020,10,울산광역시,청소년(14-19),여자,2948,733,4.022
2020,10,울산광역시,20대,남자,1696,429,3.953
2020,10,울산광역시,20대,여자,3747,937,3.999
2020,10,울산광역시,30대,남자,6839,1044,6.551
2020,10,울산광역시,30대,여자,21709,3219,6.744
2020,10,울산광역시,40대,남자,13093,1902,6.884
2020,10,울산광역시,40대,여자,24649,3882,6.35
2020,10,울산광역시,50대,남자,3416,622,5.492
2020,10,울산광역시,50대,여자,4286,879,4.876
2020,10,울산광역시,60대이상,남자,2785,423,6.584
2020,10,울산광역시,60대이상,여자,2503,362,6.914
2020,10,인천광역시,영유아(0-5),남자,3777,408,9.257
2020,10,인천광역시,영유아(0-5),여자,4641,419,11.076
2020,10,인천광역시,유아(6-7),남자,6060,578,10.484
2020,10,인천광역시,유아(6-7),여자,6772,652,10.387
2020,10,인천광역시,초등(8-13),남자,20627,2400,8.595
2020,10,인천광역시,초등(8-13),여자,22816,2625,8.692
2020,10,인천광역시,청소년(14-19),남자,3564,856,4.164
2020,10,인천광역시,청소년(14-19),여자,5776,1461,3.953
2020,10,인천광역시,20대,남자,5130,1404,3.654
2020,10,인천광역시,20대,여자,11026,2933,3.759
2020,10,인천광역시,30대,남자,10428,1807,5.771
2020,10,인천광역시,30대,여자,36394,5169,7.041
2020,10,인천광역시,40대,남자,27606,3940,7.007
2020,10,인천광역시,40대,여자,48126,6983,6.892
2020,10,인천광역시,50대,남자,8785,1592,5.518
2020,10,인천광역시,50대,여자,9287,1889,4.916
2020,10,인천광역시,60대이상,남자,7472,1127,6.63
2020,10,인천광역시,60대이상,여자,4924,807,6.102
2020,10,전라남도,영유아(0-5),남자,2106,186,11.323
2020,10,전라남도,영유아(0-5),여자,1651,146,11.308
2020,10,전라남도,유아(6-7),남자,3493,281,12.431
2020,10,전라남도,유아(6-7),여자,3200,264,12.121
2020,10,전라남도,초등(8-13),남자,13260,1236,10.728
2020,10,전라남도,초등(8-13),여자,13931,1367,10.191
2020,10,전라남도,청소년(14-19),남자,2035,423,4.811
2020,10,전라남도,청소년(14-19),여자,3490,844,4.135
2020,10,전라남도,20대,남자,2607,641,4.067
2020,10,전라남도,20대,여자,5173,1193,4.336
2020,10,전라남도,30대,남자,8973,1099,8.165
2020,10,전라남도,30대,여자,29480,3099,9.513
2020,10,전라남도,40대,남자,17204,1952,8.814
2020,10,전라남도,40대,여자,31830,3644,8.735
2020,10,전라남도,50대,남자,5855,898,6.52
2020,10,전라남도,50대,여자,7138,1090,6.549
2020,10,전라남도,60대이상,남자,5615,717,7.831
2020,10,전라남도,60대이상,여자,2717,386,7.039
2020,10,전라북도,영유아(0-5),남자,1938,154,12.584
2020,10,전라북도,영유아(0-5),여자,1537,153,10.046
2020,10,전라북도,유아(6-7),남자,2547,207,12.304
2020,10,전라북도,유아(6-7),여자,2398,197,12.173
2020,10,전라북도,초등(8-13),남자,6611,665,9.941
2020,10,전라북도,초등(8-13),여자,7341,748,9.814
2020,10,전라북도,청소년(14-19),남자,1346,308,4.37
2020,10,전라북도,청소년(14-19),여자,1596,399,4
2020,10,전라북도,20대,남자,1241,365,3.4
2020,10,전라북도,20대,여자,2519,662,3.805
2020,10,전라북도,30대,남자,4178,551,7.583
2020,10,전라북도,30대,여자,11722,1394,8.409
2020,10,전라북도,40대,남자,8349,1025,8.145
2020,10,전라북도,40대,여자,12738,1669,7.632
2020,10,전라북도,50대,남자,2005,378,5.304
2020,10,전라북도,50대,여자,2017,427,4.724
2020,10,전라북도,60대이상,남자,2283,377,6.056
2020,10,전라북도,60대이상,여자,1334,249,5.357
2020,10,제주특별자치도,영유아(0-5),남자,1519,164,9.262
2020,10,제주특별자치도,영유아(0-5),여자,1379,157,8.783
2020,10,제주특별자치도,유아(6-7),남자,2389,247,9.672
2020,10,제주특별자치도,유아(6-7),여자,2394,243,9.852
2020,10,제주특별자치도,초등(8-13),남자,7128,927,7.689
2020,10,제주특별자치도,초등(8-13),여자,7025,947,7.418
2020,10,제주특별자치도,청소년(14-19),남자,1043,239,4.364
2020,10,제주특별자치도,청소년(14-19),여자,1741,431,4.039
2020,10,제주특별자치도,20대,남자,881,243,3.626
2020,10,제주특별자치도,20대,여자,2366,616,3.841
2020,10,제주특별자치도,30대,남자,4315,663,6.508
2020,10,제주특별자치도,30대,여자,12698,1804,7.039
2020,10,제주특별자치도,40대,남자,9714,1436,6.765
2020,10,제주특별자치도,40대,여자,17009,2599,6.544
2020,10,제주특별자치도,50대,남자,3044,541,5.627
2020,10,제주특별자치도,50대,여자,3273,631,5.187
2020,10,제주특별자치도,60대이상,남자,2359,387,6.096
2020,10,제주특별자치도,60대이상,여자,1836,273,6.725
2020,10,충청남도,영유아(0-5),남자,5149,392,13.135
2020,10,충청남도,영유아(0-5),여자,4940,377,13.103
2020,10,충청남도,유아(6-7),남자,6536,534,12.24
2020,10,충청남도,유아(6-7),여자,6603,488,13.531
2020,10,충청남도,초등(8-13),남자,19926,1735,11.485
2020,10,충청남도,초등(8-13),여자,22980,1948,11.797
2020,10,충청남도,청소년(14-19),남자,3894,693,5.619
2020,10,충청남도,청소년(14-19),여자,6105,1358,4.496
2020,10,충청남도,20대,남자,4769,755,6.317
2020,10,충청남도,20대,여자,7178,1543,4.652
2020,10,충청남도,30대,남자,12581,1364,9.224
2020,10,충청남도,30대,여자,43681,4145,10.538
2020,10,충청남도,40대,남자,29325,2842,10.318
2020,10,충청남도,40대,여자,49081,5117,9.592
2020,10,충청남도,50대,남자,8048,988,8.146
2020,10,충청남도,50대,여자,9132,1231,7.418
2020,10,충청남도,60대이상,남자,5983,720,8.31
2020,10,충청남도,60대이상,여자,3211,435,7.382
2020,10,충청북도,영유아(0-5),남자,2868,280,10.243
2020,10,충청북도,영유아(0-5),여자,3036,275,11.04
2020,10,충청북도,유아(6-7),남자,3939,395,9.972
2020,10,충청북도,유아(6-7),여자,4042,390,10.364
2020,10,충청북도,초등(8-13),남자,13224,1400,9.446
2020,10,충청북도,초등(8-13),여자,12628,1420,8.893
2020,10,충청북도,청소년(14-19),남자,2315,493,4.696
2020,10,충청북도,청소년(14-19),여자,3392,724,4.685
2020,10,충청북도,20대,남자,2925,596,4.908
2020,10,충청북도,20대,여자,5518,1226,4.501
2020,10,충청북도,30대,남자,8762,1053,8.321
2020,10,충청북도,30대,여자,23627,2978,7.934
2020,10,충청북도,40대,남자,15671,1960,7.995
2020,10,충청북도,40대,여자,24528,3279,7.48
2020,10,충청북도,50대,남자,4813,721,6.675
2020,10,충청북도,50대,여자,5591,906,6.171
2020,10,충청북도,60대이상,남자,4436,606,7.32
2020,10,충청북도,60대이상,여자,3281,443,7.406
2020,11,강원도,영유아(0-5),남자,2525,299,8.445
2020,11,강원도,영유아(0-5),여자,2534,279,9.082
2020,11,강원도,유아(6-7),남자,3201,339,9.442
2020,11,강원도,유아(6-7),여자,2701,328,8.235
2020,11,강원도,초등(8-13),남자,9914,1201,8.255
2020,11,강원도,초등(8-13),여자,11348,1460,7.773
2020,11,강원도,청소년(14-19),남자,2495,524,4.761
2020,11,강원도,청소년(14-19),여자,3687,894,4.124
2020,11,강원도,20대,남자,2456,615,3.993
2020,11,강원도,20대,여자,4800,1154,4.159
2020,11,강원도,30대,남자,7479,1151,6.498
2020,11,강원도,30대,여자,20145,2884,6.985
2020,11,강원도,40대,남자,15998,2281,7.014
2020,11,강원도,40대,여자,24374,3632,6.711
2020,11,강원도,50대,남자,6299,1047,6.016
2020,11,강원도,50대,여자,6626,1190,5.568
2020,11,강원도,60대이상,남자,6227,872,7.141
2020,11,강원도,60대이상,여자,3163,507,6.239
2020,11,경기도,영유아(0-5),남자,55188,3947,13.982
2020,11,경기도,영유아(0-5),여자,56606,3849,14.707
2020,11,경기도,유아(6-7),남자,81835,5712,14.327
2020,11,경기도,유아(6-7),여자,84676,5671,14.931
2020,11,경기도,초등(8-13),남자,224298,19212,11.675
2020,11,경기도,초등(8-13),여자,237183,20545,11.545
2020,11,경기도,청소년(14-19),남자,30864,6043,5.107
2020,11,경기도,청소년(14-19),여자,45430,9828,4.623
2020,11,경기도,20대,남자,34903,8867,3.936
2020,11,경기도,20대,여자,77328,18689,4.138
2020,11,경기도,30대,남자,119858,14499,8.267
2020,11,경기도,30대,여자,395668,41348,9.569
2020,11,경기도,40대,남자,325176,34192,9.51
2020,11,경기도,40대,여자,535260,59797,8.951
2020,11,경기도,50대,남자,76536,12157,6.296
2020,11,경기도,50대,여자,83929,14532,5.775
2020,11,경기도,60대이상,남자,57319,8419,6.808
2020,11,경기도,60대이상,여자,41503,5626,7.377
2020,11,경상남도,영유아(0-5),남자,7912,808,9.792
2020,11,경상남도,영유아(0-5),여자,6992,769,9.092
2020,11,경상남도,유아(6-7),남자,10098,1036,9.747
2020,11,경상남도,유아(6-7),여자,9571,985,9.717
2020,11,경상남도,초등(8-13),남자,28136,3274,8.594
2020,11,경상남도,초등(8-13),여자,27868,3352,8.314
2020,11,경상남도,청소년(14-19),남자,4011,938,4.276
2020,11,경상남도,청소년(14-19),여자,6221,1491,4.172
2020,11,경상남도,20대,남자,3675,953,3.856
2020,11,경상남도,20대,여자,6849,1744,3.927
2020,11,경상남도,30대,남자,12858,1887,6.814
2020,11,경상남도,30대,여자,45587,5874,7.761
2020,11,경상남도,40대,남자,29391,3884,7.567
2020,11,경상남도,40대,여자,49064,7102,6.908
2020,11,경상남도,50대,남자,7036,1270,5.54
2020,11,경상남도,50대,여자,7811,1548,5.046
2020,11,경상남도,60대이상,남자,6560,1016,6.457
2020,11,경상남도,60대이상,여자,4958,759,6.532
2020,11,경상북도,영유아(0-5),남자,4025,407,9.889
2020,11,경상북도,영유아(0-5),여자,4148,398,10.422
2020,11,경상북도,유아(6-7),남자,5660,577,9.809
2020,11,경상북도,유아(6-7),여자,5237,543,9.645
2020,11,경상북도,초등(8-13),남자,16739,1917,8.732
2020,11,경상북도,초등(8-13),여자,15239,1801,8.461
2020,11,경상북도,청소년(14-19),남자,2844,638,4.458
2020,11,경상북도,청소년(14-19),여자,4993,1216,4.106
2020,11,경상북도,20대,남자,3173,764,4.153
2020,11,경상북도,20대,여자,5500,1335,4.12
2020,11,경상북도,30대,남자,10339,1386,7.46
2020,11,경상북도,30대,여자,28845,3700,7.796
2020,11,경상북도,40대,남자,19928,2567,7.763
2020,11,경상북도,40대,여자,30241,4250,7.116
2020,11,경상북도,50대,남자,5017,863,5.813
2020,11,경상북도,50대,여자,6313,1171,5.391
2020,11,경상북도,60대이상,남자,5057,734,6.89
2020,11,경상북도,60대이상,여자,3768,506,7.447
2020,11,광주광역시,영유아(0-5),남자,3430,294,11.667
2020,11,광주광역시,영유아(0-5),여자,3419,255,13.408
2020,11,광주광역시,유아(6-7),남자,4695,402,11.679
2020,11,광주광역시,유아(6-7),여자,3781,316,11.965
2020,11,광주광역시,초등(8-13),남자,11312,1181,9.578
2020,11,광주광역시,초등(8-13),여자,12468,1303,9.569
2020,11,광주광역시,청소년(14-19),남자,1743,353,4.938
2020,11,광주광역시,청소년(14-19),여자,2385,570,4.184
2020,11,광주광역시,20대,남자,2131,469,4.544
2020,11,광주광역시,20대,여자,4100,1004,4.084
2020,11,광주광역시,30대,남자,6999,862,8.119
2020,11,광주광역시,30대,여자,19725,2380,8.288
2020,11,광주광역시,40대,남자,16669,1894,8.801
2020,11,광주광역시,40대,여자,23408,3076,7.61
2020,11,광주광역시,50대,남자,3562,581,6.131
2020,11,광주광역시,50대,여자,3681,694,5.304
2020,11,광주광역시,60대이상,남자,3699,577,6.411
2020,11,광주광역시,60대이상,여자,2866,387,7.406
2020,11,대구광역시,영유아(0-5),남자,8863,591,14.997
2020,11,대구광역시,영유아(0-5),여자,9456,632,14.962
2020,11,대구광역시,유아(6-7),남자,12758,864,14.766
2020,11,대구광역시,유아(6-7),여자,13713,888,15.443
2020,11,대구광역시,초등(8-13),남자,35798,2931,12.214
2020,11,대구광역시,초등(8-13),여자,41348,3483,11.871
2020,11,대구광역시,청소년(14-19),남자,3978,823,4.834
2020,11,대구광역시,청소년(14-19),여자,6982,1452,4.809
2020,11,대구광역시,20대,남자,4691,1176,3.989
2020,11,대구광역시,20대,여자,9865,2439,4.045
2020,11,대구광역시,30대,남자,20403,2058,9.914
2020,11,대구광역시,30대,여자,75210,6935,10.845
2020,11,대구광역시,40대,남자,49188,4489,10.957
2020,11,대구광역시,40대,여자,81378,8166,9.965
2020,11,대구광역시,50대,남자,9686,1423,6.807
2020,11,대구광역시,50대,여자,10465,1736,6.028
2020,11,대구광역시,60대이상,남자,9857,1484,6.642
2020,11,대구광역시,60대이상,여자,7966,1029,7.741
2020,11,대전광역시,영유아(0-5),남자,3800,340,11.176
2020,11,대전광역시,영유아(0-5),여자,3714,324,11.463
2020,11,대전광역시,유아(6-7),남자,5802,483,12.012
2020,11,대전광역시,유아(6-7),여자,5569,464,12.002
2020,11,대전광역시,초등(8-13),남자,20257,1956,10.356
2020,11,대전광역시,초등(8-13),여자,21790,2050,10.629
2020,11,대전광역시,청소년(14-19),남자,3335,599,5.568
2020,11,대전광역시,청소년(14-19),여자,4340,808,5.371
2020,11,대전광역시,20대,남자,2156,513,4.203
2020,11,대전광역시,20대,여자,4668,1021,4.572
2020,11,대전광역시,30대,남자,8581,957,8.967
2020,11,대전광역시,30대,여자,23924,2633,9.086
2020,11,대전광역시,40대,남자,23986,2519,9.522
2020,11,대전광역시,40대,여자,36725,4215,8.713
2020,11,대전광역시,50대,남자,5957,842,7.075
2020,11,대전광역시,50대,여자,5917,977,6.056
2020,11,대전광역시,60대이상,남자,4892,620,7.89
2020,11,대전광역시,60대이상,여자,4539,516,8.797
2020,11,부산광역시,영유아(0-5),남자,9898,811,12.205
2020,11,부산광역시,영유아(0-5),여자,8615,774,11.13
2020,11,부산광역시,유아(6-7),남자,13649,1221,11.179
2020,11,부산광역시,유아(6-7),여자,13278,1196,11.102
2020,11,부산광역시,초등(8-13),남자,42195,4315,9.779
2020,11,부산광역시,초등(8-13),여자,44420,4549,9.765
2020,11,부산광역시,청소년(14-19),남자,6165,1350,4.567
2020,11,부산광역시,청소년(14-19),여자,9465,2254,4.199
2020,11,부산광역시,20대,남자,8093,1979,4.089
2020,11,부산광역시,20대,여자,16665,4302,3.874
2020,11,부산광역시,30대,남자,22904,3279,6.985
2020,11,부산광역시,30대,여자,66370,8804,7.539
2020,11,부산광역시,40대,남자,64755,7740,8.366
2020,11,부산광역시,40대,여자,93432,12443,7.509
2020,11,부산광역시,50대,남자,18692,2933,6.373
2020,11,부산광역시,50대,여자,20622,3571,5.775
2020,11,부산광역시,60대이상,남자,19549,2640,7.405
2020,11,부산광역시,60대이상,여자,15220,2032,7.49
2020,11,서울특별시,영유아(0-5),남자,31699,2846,11.138
2020,11,서울특별시,영유아(0-5),여자,31892,2804,11.374
2020,11,서울특별시,유아(6-7),남자,52657,4458,11.812
2020,11,서울특별시,유아(6-7),여자,51988,4381,11.867
2020,11,서울특별시,초등(8-13),남자,149612,15394,9.719
2020,11,서울특별시,초등(8-13),여자,165617,16677,9.931
2020,11,서울특별시,청소년(14-19),남자,22003,4271,5.152
2020,11,서울특별시,청소년(14-19),여자,31063,6595,4.71
2020,11,서울특별시,20대,남자,24233,6310,3.84
2020,11,서울특별시,20대,여자,57481,14945,3.846
2020,11,서울특별시,30대,남자,84076,11461,7.336
2020,11,서울특별시,30대,여자,261043,33763,7.732
2020,11,서울특별시,40대,남자,248637,29135,8.534
2020,11,서울특별시,40대,여자,396142,51385,7.709
2020,11,서울특별시,50대,남자,64820,10085,6.427
2020,11,서울특별시,50대,여자,66640,12407,5.371
2020,11,서울특별시,60대이상,남자,52816,7698,6.861
2020,11,서울특별시,60대이상,여자,43197,6182,6.988
2020,11,세종특별자치시,영유아(0-5),남자,322,35,9.2
2020,11,세종특별자치시,영유아(0-5),여자,190,20,9.5
2020,11,세종특별자치시,유아(6-7),남자,559,64,8.734
2020,11,세종특별자치시,유아(6-7),여자,405,43,9.419
2020,11,세종특별자치시,초등(8-13),남자,3017,348,8.67
2020,11,세종특별자치시,초등(8-13),여자,2240,232,9.655
2020,11,세종특별자치시,청소년(14-19),남자,802,157,5.108
2020,11,세종특별자치시,청소년(14-19),여자,596,128,4.656
2020,11,세종특별자치시,20대,남자,423,99,4.273
2020,11,세종특별자치시,20대,여자,772,180,4.289
2020,11,세종특별자치시,30대,남자,1470,238,6.176
2020,11,세종특별자치시,30대,여자,4031,547,7.369
2020,11,세종특별자치시,40대,남자,4503,669,6.731
2020,11,세종특별자치시,40대,여자,6199,900,6.888
2020,11,세종특별자치시,50대,남자,1421,236,6.021
2020,11,세종특별자치시,50대,여자,1152,219,5.26
2020,11,세종특별자치시,60대이상,남자,853,122,6.992
2020,11,세종특별자치시,60대이상,여자,625,83,7.53
2020,11,울산광역시,영유아(0-5),남자,3578,424,8.439
2020,11,울산광역시,영유아(0-5),여자,4609,554,8.319
2020,11,울산광역시,유아(6-7),남자,4102,441,9.302
2020,11,울산광역시,유아(6-7),여자,6340,703,9.018
2020,11,울산광역시,초등(8-13),남자,13456,1544,8.715
2020,11,울산광역시,초등(8-13),여자,18223,2287,7.968
2020,11,울산광역시,청소년(14-19),남자,2310,536,4.31
2020,11,울산광역시,청소년(14-19),여자,3672,862,4.26
2020,11,울산광역시,20대,남자,2196,535,4.105
2020,11,울산광역시,20대,여자,4552,1115,4.083
2020,11,울산광역시,30대,남자,9238,1327,6.962
