ANALS_TRGET_YEAR,ANALS_TRGET_MT,ANALS_TRGET_DAY,ONE_AREA_NM,TWO_AREA_NM,LON_CO
"2020","04","29","서울특별시","광진구","240"
"2020","04","29","서울특별시","구로구","1204"
"2020","04","29","서울특별시","금천구","529"
"2020","04","29","서울특별시","노원구","1977"
"2020","04","29","서울특별시","도봉구","1206"
"2020","04","29","서울특별시","동대문구","626"
"2020","04","29","서울특별시","동작구","1181"
"2020","04","29","서울특별시","마포구","1485"
"2020","04","29","서울특별시","서대문구","437"
"2020","04","29","서울특별시","서초구","1879"
"2020","04","29","서울특별시","성동구","458"
"2020","04","29","서울특별시","성북구","888"
"2020","04","29","서울특별시","송파구","1398"
"2020","04","29","서울특별시","양천구","1741"
"2020","04","29","서울특별시","영등포구","1341"
"2020","04","29","서울특별시","용산구","1314"
"2020","04","29","서울특별시","은평구","1164"
"2020","04","29","서울특별시","종로구","2845"
"2020","04","29","서울특별시","중구","74"
"2020","04","29","서울특별시","중랑구","333"
"2020","04","29","세종특별자치시","세종시","50"
"2020","04","29","울산광역시","남구","2622"
"2020","04","29","울산광역시","동구","277"
"2020","04","29","울산광역시","북구","1033"
"2020","04","29","울산광역시","울주군","280"
"2020","04","29","울산광역시","중구","83"
"2020","04","29","인천광역시","계양구","172"
"2020","04","29","인천광역시","남동구","963"
"2020","04","29","인천광역시","동구","37"
"2020","04","29","인천광역시","미추홀구","140"
"2020","04","29","인천광역시","부평구","163"
"2020","04","29","인천광역시","서구","812"
"2020","04","29","인천광역시","연수구","205"
"2020","04","29","인천광역시","중구","332"
"2020","04","29","전라남도","강진군","117"
"2020","04","29","전라남도","광양시","277"
"2020","04","29","전라남도","구례군","5"
"2020","04","29","전라남도","무안군","122"
"2020","04","29","전라남도","순천시","314"
"2020","04","29","전라남도","여수시","562"
"2020","04","29","전라남도","해남군","62"
"2020","04","29","전라북도","군산시","469"
"2020","04","29","전라북도","무주군","35"
"2020","04","29","전라북도","순창군","34"
"2020","04","29","전라북도","완주군","12"
"2020","04","29","전라북도","익산시","845"
"2020","04","29","전라북도","전주시 덕진구","79"
"2020","04","29","전라북도","전주시 완산구","194"
"2020","04","29","제주특별자치도","서귀포시","568"
"2020","04","29","제주특별자치도","제주시","1103"
"2020","04","29","충청남도","공주시","35"
"2020","04","29","충청남도","금산군","73"
"2020","04","29","충청남도","논산시","46"
"2020","04","29","충청남도","당진시","294"
"2020","04","29","충청남도","보령시","24"
"2020","04","29","충청남도","부여군","11"
"2020","04","29","충청남도","서산시","160"
"2020","04","29","충청남도","서천군","55"
"2020","04","29","충청남도","아산시","400"
"2020","04","29","충청남도","예산군","19"
"2020","04","29","충청남도","천안시","3"
"2020","04","29","충청남도","천안시 동남구","546"
"2020","04","29","충청남도","천안시 서북구","172"
"2020","04","29","충청남도","태안군","14"
"2020","04","29","충청남도","홍성군","353"
"2020","04","29","충청북도","괴산군","10"
"2020","04","29","충청북도","단양군","89"
"2020","04","29","충청북도","보은군","22"
"2020","04","29","충청북도","영동군","51"
"2020","04","29","충청북도","옥천군","63"
"2020","04","29","충청북도","음성군","80"
"2020","04","29","충청북도","제천시","221"
"2020","04","29","충청북도","증평군","117"
"2020","04","29","충청북도","진천군","133"
"2020","04","29","충청북도","청주시 상당구","255"
"2020","04","29","충청북도","청주시 서원구","231"
"2020","04","29","충청북도","청주시 청원구","431"
"2020","04","29","충청북도","청주시 흥덕구","546"
"2020","04","29","충청북도","충주시","141"
"2020","05","27","강원도","강릉시","448"
"2020","05","27","강원도","동해시","596"
"2020","05","27","강원도","삼척시","306"
"2020","05","27","강원도","속초시","509"
"2020","05","27","강원도","양구군","183"
"2020","05","27","강원도","양양군","144"
"2020","05","27","강원도","영월군","109"
"2020","05","27","강원도","원주시","1776"
"2020","05","27","강원도","인제군","45"
"2020","05","27","강원도","정선군","49"
"2020","05","27","강원도","철원군","50"
"2020","05","27","강원도","춘천시","1655"
"2020","05","27","강원도","태백시","459"
"2020","05","27","강원도","평창군","242"
"2020","05","27","강원도","홍천군","123"
"2020","05","27","강원도","화천군","95"
"2020","05","27","강원도","횡성군","68"
"2020","05","27","경기도","가평군","471"
"2020","05","27","경기도","고양시 덕양구","6277"
"2020","05","27","경기도","고양시 일산동구","3223"
"2020","05","27","경기도","고양시 일산서구","4168"
"2020","05","27","경기도","과천시","806"
"2020","05","27","경기도","광명시","3372"
"2020","05","27","경기도","광주시","3060"
"2020","05","27","경기도","구리시","1615"
"2020","05","27","경기도","김포시","4704"
"2020","05","27","경기도","남양주시","5599"
"2020","05","27","경기도","동두천시","795"
"2020","05","27","경기도","부천시","5402"
"2020","05","27","경기도","성남시 분당구","8826"
"2020","05","27","경기도","성남시 수정구","1403"
"2020","05","27","경기도","성남시 중원구","932"
"2020","05","27","경기도","수원시 권선구","2369"
"2020","05","27","경기도","수원시 영통구","3601"
"2020","05","27","경기도","수원시 장안구","2605"
"2020","05","27","경기도","수원시 팔달구","1405"
"2020","05","27","경기도","안산시 단원구","1430"
"2020","05","27","경기도","안산시 상록구","1377"
"2020","05","27","경기도","안양시 동안구","5635"
"2020","05","27","경기도","안양시 만안구","1949"
"2020","05","27","경기도","양주시","1790"
"2020","05","27","경기도","양평군","661"
"2020","05","27","경기도","여주시","824"
"2020","05","27","경기도","연천군","298"
"2020","05","27","경기도","오산시","1964"
"2020","05","27","경기도","용인시 기흥구","6525"
"2020","05","27","경기도","용인시 수지구","5002"
"2020","05","27","경기도","용인시 처인구","2592"
"2020","05","27","경기도","의왕시","2686"
"2020","05","27","경기도","의정부시","1652"
"2020","05","27","경기도","파주시","3965"
"2020","05","27","경기도","평택시 ","4101"
"2020","05","27","경기도","포천시","563"
"2020","05","27","경기도","화성시","8196"
"2020","05","27","경상남도","거제시","1554"
"2020","05","27","경상남도","거창군","138"
"2020","05","27","경상남도","김해시","4394"
"2020","05","27","경상남도","남해군","63"
"2020","05","27","경상남도","밀양시","228"
"2020","05","27","경상남도","양산시","1522"
"2020","05","27","경상남도","진주시","654"
"2020","05","27","경상남도","창원시 마산합포구","606"
"2020","05","27","경상남도","창원시 마산회원구","439"
"2020","05","27","경상남도","창원시 성산구","801"
"2020","05","27","경상남도","창원시 의창구","947"
"2020","05","27","경상남도","창원시 진해구","605"
"2020","05","27","경상남도","통영시","816"
"2020","05","27","경상북도","경산시","478"
"2020","05","27","경상북도","경주시","1277"
"2020","05","27","경상북도","고령군","72"
"2020","05","27","경상북도","구미시","1834"
"2020","05","27","경상북도","안동시","825"
"2020","05","27","경상북도","영천시","359"
"2020","05","27","경상북도","울진군","378"
"2020","05","27","경상북도","의성군","50"
"2020","05","27","경상북도","칠곡군","338"
"2020","05","27","경상북도","포항시 남구","867"
"2020","05","27","경상북도","포항시 북구","1648"
"2020","05","27","광주광역시","광산구","568"
"2020","05","27","광주광역시","남구","847"
"2020","05","27","광주광역시","동구","21"
"2020","05","27","광주광역시","북구","996"
"2020","05","27","광주광역시","서구","707"
"2020","05","27","대구광역시","남구","829"
"2020","05","27","대구광역시","달서구","235"
"2020","05","27","대구광역시","달성군","1611"
"2020","05","27","대구광역시","동구","1059"
"2020","05","27","대구광역시","북구","1336"
"2020","05","27","대구광역시","서구","569"
"2020","05","27","대구광역시","수성구","39"
"2020","05","27","대구광역시","중구","606"
"2020","05","27","부산광역시","강서구","1354"
"2020","05","27","부산광역시","금정구","1340"
"2020","05","27","부산광역시","기장군","2873"
"2020","05","27","부산광역시","남구","1447"
"2020","05","27","부산광역시","동구","516"
"2020","05","27","부산광역시","동래구","1054"
"2020","05","27","부산광역시","부산진구","2530"
"2020","05","27","부산광역시","북구","1801"
"2020","05","27","부산광역시","사상구","219"
"2020","05","27","부산광역시","사하구","584"
"2020","05","27","부산광역시","서구","223"
"2020","05","27","부산광역시","수영구","898"
"2020","05","27","부산광역시","연제구","1098"
"2020","05","27","부산광역시","영도구","511"
"2020","05","27","부산광역시","중구","421"
"2020","05","27","부산광역시","해운대구","3714"
"2020","05","27","서울특별시","강남구","7948"
"2020","05","27","서울특별시","강동구","5825"
"2020","05","27","서울특별시","강북구","2063"
"2020","05","27","서울특별시","강서구","1181"
"2020","05","27","서울특별시","관악구","1128"
"2020","05","27","서울특별시","광진구","3826"
"2020","05","27","서울특별시","구로구","1013"
"2020","05","27","서울특별시","금천구","937"
"2020","05","27","서울특별시","노원구","1640"
"2020","05","27","서울특별시","도봉구","2560"
"2020","05","27","서울특별시","동대문구","2461"
"2020","05","27","서울특별시","동작구","3275"
"2020","05","27","서울특별시","마포구","4643"
"2020","05","27","서울특별시","서대문구","2318"
"2020","05","27","서울특별시","서초구","4763"
"2020","05","27","서울특별시","성동구","2583"
"2020","05","27","서울특별시","성북구","2419"
"2020","05","27","서울특별시","송파구","7334"
"2020","05","27","서울특별시","양천구","3131"
"2020","05","27","서울특별시","영등포구","2520"
"2020","05","27","서울특별시","용산구","2006"
"2020","05","27","서울특별시","은평구","3359"
"2020","05","27","서울특별시","종로구","3218"
"2020","05","27","서울특별시","중구","1749"
"2020","05","27","서울특별시","중랑구","2145"
"2020","05","27","세종특별자치시","세종시","569"
"2020","05","27","울산광역시","남구","3367"
"2020","05","27","울산광역시","동구","397"
"2020","05","27","울산광역시","북구","2131"
"2020","05","27","울산광역시","울주군","278"
"2020","05","27","울산광역시","중구","546"
"2020","05","27","인천광역시","계양구","1451"
"2020","05","27","인천광역시","남동구","1896"
"2020","05","27","인천광역시","동구","12"
"2020","05","27","인천광역시","미추홀구","706"
"2020","05","27","인천광역시","부평구","4095"
"2020","05","27","인천광역시","서구","5157"
"2020","05","27","인천광역시","연수구","93"
"2020","05","27","인천광역시","중구","1870"
"2020","05","27","전라남도","강진군","118"
"2020","05","27","전라남도","광양시","376"
"2020","05","27","전라남도","구례군","23"
"2020","05","27","전라남도","무안군","720"
"2020","05","27","전라남도","순천시","1557"
"2020","05","27","전라남도","여수시","1533"
"2020","05","27","전라남도","해남군","71"
"2020","05","27","전라북도","군산시","1776"
"2020","05","27","전라북도","무주군","66"
"2020","05","27","전라북도","순창군","8"
"2020","05","27","전라북도","완주군","203"
"2020","05","27","전라북도","익산시","1808"
"2020","05","27","전라북도","전주시 덕진구","813"
"2020","05","27","전라북도","전주시 완산구","1929"
"2020","05","27","제주특별자치도","서귀포시","309"
"2020","05","27","제주특별자치도","제주시","1093"
"2020","05","27","충청남도","공주시","55"
"2020","05","27","충청남도","금산군","321"
"2020","05","27","충청남도","논산시","280"
"2020","05","27","충청남도","당진시","1924"
"2020","05","27","충청남도","보령시","88"
"2020","05","27","충청남도","부여군","163"
"2020","05","27","충청남도","서산시","882"
"2020","05","27","충청남도","서천군","190"
"2020","05","27","충청남도","아산시","2475"
"2020","05","27","충청남도","예산군","74"
"2020","05","27","충청남도","천안시","288"
"2020","05","27","충청남도","천안시 동남구","1771"
"2020","05","27","충청남도","천안시 서북구","2076"
"2020","05","27","충청남도","태안군","138"
"2020","05","27","충청남도","홍성군","893"
"2020","05","27","충청북도","괴산군","75"
"2020","05","27","충청북도","단양군","188"
"2020","05","27","충청북도","보은군","41"
"2020","05","27","충청북도","영동군","68"
"2020","05","27","충청북도","옥천군","263"
"2020","05","27","충청북도","음성군","103"
"2020","05","27","충청북도","제천시","548"
"2020","05","27","충청북도","증평군","178"
"2020","05","27","충청북도","진천군","535"
"2020","05","27","충청북도","청주시 상당구","816"
"2020","05","27","충청북도","청주시 서원구","1167"
"2020","05","27","충청북도","청주시 청원구","1052"
"2020","05","27","충청북도","청주시 흥덕구","1566"
"2020","05","27","충청북도","충주시","171"
"2020","06","24","강원도","강릉시","381"
"2020","06","24","강원도","고성군","28"
"2020","06","24","강원도","동해시","632"
"2020","06","24","강원도","삼척시","380"
"2020","06","24","강원도","속초시","439"
"2020","06","24","강원도","양구군","125"
"2020","06","24","강원도","양양군","155"
"2020","06","24","강원도","영월군","129"
"2020","06","24","강원도","원주시","2175"
"2020","06","24","강원도","인제군","42"
"2020","06","24","강원도","정선군","46"
"2020","06","24","강원도","철원군","175"
"2020","06","24","강원도","춘천시","1578"
"2020","06","24","강원도","태백시","415"
"2020","06","24","강원도","평창군","229"
"2020","06","24","강원도","홍천군","73"
"2020","06","24","강원도","화천군","29"
"2020","06","24","강원도","횡성군","110"
"2020","06","24","경기도","가평군","226"
"2020","06","24","경기도","고양시 덕양구","1000"
"2020","06","24","경기도","고양시 일산동구","622"
"2020","06","24","경기도","고양시 일산서구","731"
"2020","06","24","경기도","과천시","197"
"2020","06","24","경기도","광명시","2258"
"2020","06","24","경기도","광주시","584"
"2020","06","24","경기도","구리시","440"
"2020","06","24","경기도","김포시","617"
"2020","06","24","경기도","남양주시","1122"
"2020","06","24","경기도","동두천시","317"
"2020","06","24","경기도","부천시","229"
"2020","06","24","경기도","성남시 분당구","4688"
"2020","06","24","경기도","성남시 수정구","672"
"2020","06","24","경기도","성남시 중원구","436"
"2020","06","24","경기도","수원시 권선구","1450"
"2020","06","24","경기도","수원시 영통구","1480"
"2020","06","24","경기도","수원시 장안구","904"
"2020","06","24","경기도","수원시 팔달구","617"
"2020","06","24","경기도","안산시 단원구","450"
"2020","06","24","경기도","안산시 상록구","299"
"2020","06","24","경기도","안양시 동안구","1"
"2020","06","24","경기도","안양시 만안구","8"
"2020","06","24","경기도","양주시","529"
"2020","06","24","경기도","양평군","657"
"2020","06","24","경기도","여주시","297"
"2020","06","24","경기도","연천군","202"
"2020","06","24","경기도","오산시","550"
"2020","06","24","경기도","용인시 기흥구","2384"
"2020","06","24","경기도","용인시 수지구","2126"
"2020","06","24","경기도","용인시 처인구","950"
"2020","06","24","경기도","의왕시","153"
"2020","06","24","경기도","의정부시","320"
"2020","06","24","경기도","파주시","1131"
"2020","06","24","경기도","평택시 ","2977"
"2020","06","24","경기도","포천시","71"
"2020","06","24","경기도","화성시","823"
"2020","06","24","경상남도","거제시","1615"
"2020","06","24","경상남도","거창군","186"
"2020","06","24","경상남도","김해시","4566"
"2020","06","24","경상남도","남해군","84"
"2020","06","24","경상남도","밀양시","318"
"2020","06","24","경상남도","양산시","1747"
"2020","06","24","경상남도","진주시","648"
"2020","06","24","경상남도","창원시 마산합포구","694"
"2020","06","24","경상남도","창원시 마산회원구","486"
"2020","06","24","경상남도","창원시 성산구","1040"
"2020","06","24","경상남도","창원시 의창구","2562"
"2020","06","24","경상남도","창원시 진해구","488"
"2020","06","24","경상남도","통영시","1020"
"2020","06","24","경상북도","경산시","617"
"2020","06","24","경상북도","경주시","1830"
"2020","06","24","경상북도","고령군","55"
"2020","06","24","경상북도","구미시","1803"
"2020","06","24","경상북도","안동시","869"
"2020","06","24","경상북도","영천시","429"
"2020","06","24","경상북도","울진군","210"
"2020","06","24","경상북도","의성군","68"
"2020","06","24","경상북도","칠곡군","513"
"2020","06","24","경상북도","포항시 남구","1019"
"2020","06","24","경상북도","포항시 북구","2051"
"2020","06","24","광주광역시","광산구","1573"
"2020","06","24","광주광역시","남구","751"
"2020","06","24","광주광역시","동구","13"
"2020","06","24","광주광역시","북구","1161"
"2020","06","24","광주광역시","서구","616"
"2020","06","24","대구광역시","남구","597"
"2020","06","24","대구광역시","달서구","288"
"2020","06","24","대구광역시","달성군","1009"
"2020","06","24","대구광역시","동구","1504"
"2020","06","24","대구광역시","북구","1779"
"2020","06","24","대구광역시","서구","646"
"2020","06","24","대구광역시","수성구","360"
"2020","06","24","대구광역시","중구","789"
"2020","06","24","부산광역시","강서구","1218"
"2020","06","24","부산광역시","금정구","923"
"2020","06","24","부산광역시","기장군","833"
"2020","06","24","부산광역시","남구","1199"
"2020","06","24","부산광역시","동구","324"
"2020","06","24","부산광역시","동래구","74"
"2020","06","24","부산광역시","부산진구","1267"
"2020","06","24","부산광역시","북구","1532"
"2020","06","24","부산광역시","사상구","266"
"2020","06","24","부산광역시","사하구","518"
"2020","06","24","부산광역시","서구","198"
"2020","06","24","부산광역시","수영구","530"
"2020","06","24","부산광역시","연제구","664"
"2020","06","24","부산광역시","영도구","404"
"2020","06","24","부산광역시","중구","72"
"2020","06","24","부산광역시","해운대구","2229"
"2020","06","24","서울특별시","강남구","4301"
"2020","06","24","서울특별시","강동구","801"
"2020","06","24","서울특별시","강북구","674"
"2020","06","24","서울특별시","강서구","365"
"2020","06","24","서울특별시","관악구","351"
"2020","06","24","서울특별시","광진구","250"
"2020","06","24","서울특별시","구로구","423"
"2020","06","24","서울특별시","금천구","466"
"2020","06","24","서울특별시","노원구","150"
"2020","06","24","서울특별시","도봉구","543"
"2020","06","24","서울특별시","동대문구","819"
"2020","06","24","서울특별시","동작구","491"
"2020","06","24","서울특별시","마포구","642"
"2020","06","24","서울특별시","서대문구","620"
"2020","06","24","서울특별시","서초구","3431"
"2020","06","24","서울특별시","성동구","487"
"2020","06","24","서울특별시","성북구","970"
"2020","06","24","서울특별시","송파구","1364"
"2020","06","24","서울특별시","양천구","197"
"2020","06","24","서울특별시","영등포구","506"
"2020","06","24","서울특별시","용산구","571"
"2020","06","24","서울특별시","은평구","1110"
"2020","06","24","서울특별시","종로구","632"
"2020","06","24","서울특별시","중구","114"
"2020","06","24","서울특별시","중랑구","526"
"2020","06","24","세종특별자치시","세종시","827"
"2020","06","24","울산광역시","남구","3562"
"2020","06","24","울산광역시","동구","481"
"2020","06","24","울산광역시","북구","2816"
"2020","06","24","울산광역시","울주군","345"
"2020","06","24","울산광역시","중구","642"
"2020","06","24","인천광역시","계양구","730"
"2020","06","24","인천광역시","남동구","1380"
"2020","06","24","인천광역시","동구","7"
"2020","06","24","인천광역시","미추홀구","604"
"2020","06","24","인천광역시","부평구","2861"
"2020","06","24","인천광역시","서구","3628"
"2020","06","24","인천광역시","연수구","109"
"2020","06","24","인천광역시","중구","905"
"2020","06","24","전라남도","강진군","123"
"2020","06","24","전라남도","광양시","472"
"2020","06","24","전라남도","구례군","34"
"2020","06","24","전라남도","무안군","430"
"2020","06","24","전라남도","순천시","1292"
"2020","06","24","전라남도","여수시","1340"
"2020","06","24","전라남도","해남군","60"
"2020","06","24","전라북도","군산시","1633"
"2020","06","24","전라북도","무주군","96"
"2020","06","24","전라북도","순창군","74"
"2020","06","24","전라북도","완주군","218"
"2020","06","24","전라북도","익산시","209"
"2020","06","24","전라북도","전주시 덕진구","743"
"2020","06","24","전라북도","전주시 완산구","1822"
"2020","06","24","제주특별자치도","서귀포시","852"
"2020","06","24","제주특별자치도","제주시","1818"
"2020","06","24","충청남도","공주시","38"
"2020","06","24","충청남도","금산군","214"
"2020","06","24","충청남도","논산시","178"
"2020","06","24","충청남도","당진시","1541"
"2020","06","24","충청남도","보령시","444"
"2020","06","24","충청남도","부여군","108"
"2020","06","24","충청남도","서산시","946"
"2020","06","24","충청남도","서천군","117"
"2020","06","24","충청남도","아산시","2900"
"2020","06","24","충청남도","예산군","60"
"2020","06","24","충청남도","천안시","263"
"2020","06","24","충청남도","천안시 동남구","1535"
"2020","06","24","충청남도","천안시 서북구","1947"
"2020","06","24","충청남도","청양군","77"
"2020","06","24","충청남도","태안군","69"
"2020","06","24","충청남도","홍성군","920"
"2020","06","24","충청북도","괴산군","74"
"2020","06","24","충청북도","단양군","117"
"2020","06","24","충청북도","보은군","65"
"2020","06","24","충청북도","영동군","65"
"2020","06","24","충청북도","옥천군","193"
"2020","06","24","충청북도","음성군","76"
"2020","06","24","충청북도","제천시","790"
"2020","06","24","충청북도","증평군","182"
"2020","06","24","충청북도","진천군","552"
"2020","06","24","충청북도","청주시 상당구","1088"
"2020","06","24","충청북도","청주시 서원구","1143"
"2020","06","24","충청북도","청주시 청원구","1424"
"2020","06","24","충청북도","청주시 흥덕구","1806"
"2020","06","24","충청북도","충주시","168"
"2020","07","29","강원도","강릉시","669"
"2020","07","29","강원도","고성군","12"
"2020","07","29","강원도","동해시","684"
"2020","07","29","강원도","삼척시","402"
"2020","07","29","강원도","속초시","519"
"2020","07","29","강원도","양구군","264"
"2020","07","29","강원도","양양군","116"
"2020","07","29","강원도","영월군","113"
"2020","07","29","강원도","원주시","2647"
"2020","07","29","강원도","인제군","153"
"2020","07","29","강원도","정선군","76"
"2020","07","29","강원도","철원군","165"
"2020","07","29","강원도","춘천시","2184"
"2020","07","29","강원도","태백시","303"
"2020","07","29","강원도","평창군","297"
"2020","07","29","강원도","홍천군","119"
"2020","07","29","강원도","화천군","68"
"2020","07","29","강원도","횡성군","76"
"2020","07","29","경기도","가평군","222"
"2020","07","29","경기도","고양시 덕양구","4367"
"2020","07","29","경기도","고양시 일산동구","2272"
"2020","07","29","경기도","고양시 일산서구","2917"
"2020","07","29","경기도","과천시","13"
"2020","07","29","경기도","광명시","3951"
"2020","07","29","경기도","광주시","2600"
"2020","07","29","경기도","구리시","1868"
"2020","07","29","경기도","김포시","4137"
"2020","07","29","경기도","남양주시","4108"
"2020","07","29","경기도","동두천시","517"
"2020","07","29","경기도","부천시","5855"
"2020","07","29","경기도","성남시 분당구","11188"
"2020","07","29","경기도","성남시 수정구","1051"
"2020","07","29","경기도","성남시 중원구","1394"
"2020","07","29","경기도","수원시 권선구","2386"
"2020","07","29","경기도","수원시 영통구","3959"
"2020","07","29","경기도","수원시 장안구","2217"
"2020","07","29","경기도","수원시 팔달구","1593"
"2020","07","29","경기도","안산시 단원구","2215"
"2020","07","29","경기도","안산시 상록구","1757"
"2020","07","29","경기도","안양시 동안구","5026"
"2020","07","29","경기도","안양시 만안구","1629"
"2020","07","29","경기도","양주시","1521"
"2020","07","29","경기도","양평군","604"
"2020","07","29","경기도","여주시","589"
"2020","07","29","경기도","연천군","274"
"2020","07","29","경기도","오산시","1838"
"2020","07","29","경기도","용인시 기흥구","7957"
"2020","07","29","경기도","용인시 수지구","7362"
"2020","07","29","경기도","용인시 처인구","2945"
"2020","07","29","경기도","의왕시","2460"
"2020","07","29","경기도","의정부시","1035"
"2020","07","29","경기도","파주시","2595"
"2020","07","29","경기도","평택시 ","4568"
"2020","07","29","경기도","포천시","135"
"2020","07","29","경기도","화성시","8425"
"2020","07","29","경상남도","거제시","2233"
"2020","07","29","경상남도","거창군","183"
"2020","07","29","경상남도","김해시","4741"
"2020","07","29","경상남도","남해군","32"
"2020","07","29","경상남도","밀양시","482"
"2020","07","29","경상남도","양산시","1618"
"2020","07","29","경상남도","진주시","3014"
"2020","07","29","경상남도","창원시 마산합포구","496"
"2020","07","29","경상남도","창원시 마산회원구","407"
"2020","07","29","경상남도","창원시 성산구","822"
"2020","07","29","경상남도","창원시 의창구","387"
"2020","07","29","경상남도","창원시 진해구","565"
"2020","07","29","경상남도","통영시","1089"
"2020","07","29","경상북도","경산시","637"
"2020","07","29","경상북도","경주시","1859"
"2020","07","29","경상북도","고령군","98"
"2020","07","29","경상북도","구미시","2262"
"2020","07","29","경상북도","안동시","805"
"2020","07","29","경상북도","영천시","418"
"2020","07","29","경상북도","울진군","376"
"2020","07","29","경상북도","의성군","40"
"2020","07","29","경상북도","칠곡군","754"
"2020","07","29","경상북도","포항시 남구","1256"
"2020","07","29","경상북도","포항시 북구","1891"
"2020","07","29","광주광역시","광산구","629"
"2020","07","29","광주광역시","남구","154"
"2020","07","29","광주광역시","동구","98"
"2020","07","29","광주광역시","북구","390"
"2020","07","29","광주광역시","서구","236"
"2020","07","29","대구광역시","남구","657"
"2020","07","29","대구광역시","달서구","549"
"2020","07","29","대구광역시","달성군","1655"
"2020","07","29","대구광역시","동구","2899"
"2020","07","29","대구광역시","북구","2546"
"2020","07","29","대구광역시","서구","1024"
"2020","07","29","대구광역시","수성구","836"
"2020","07","29","대구광역시","중구","998"
"2020","07","29","부산광역시","강서구","1722"
"2020","07","29","부산광역시","금정구","1364"
"2020","07","29","부산광역시","기장군","4412"
"2020","07","29","부산광역시","남구","2129"
"2020","07","29","부산광역시","동구","352"
"2020","07","29","부산광역시","동래구","1182"
"2020","07","29","부산광역시","부산진구","3480"
"2020","07","29","부산광역시","북구","2703"
"2020","07","29","부산광역시","사상구","565"
"2020","07","29","부산광역시","사하구","1141"
"2020","07","29","부산광역시","서구","419"
"2020","07","29","부산광역시","수영구","832"
"2020","07","29","부산광역시","연제구","1388"
"2020","07","29","부산광역시","영도구","553"
"2020","07","29","부산광역시","중구","345"
"2020","07","29","부산광역시","해운대구","4882"
"2020","07","29","서울특별시","강남구","9405"
"2020","07","29","서울특별시","강동구","6111"
"2020","07","29","서울특별시","강북구","1192"
"2020","07","29","서울특별시","강서구","1366"
"2020","07","29","서울특별시","관악구","1507"
"2020","07","29","서울특별시","광진구","4033"
"2020","07","29","서울특별시","구로구","1160"
"2020","07","29","서울특별시","금천구","807"
"2020","07","29","서울특별시","노원구","1366"
"2020","07","29","서울특별시","도봉구","3513"
"2020","07","29","서울특별시","동대문구","3016"
"2020","07","29","서울특별시","동작구","3673"
"2020","07","29","서울특별시","마포구","5406"
"2020","07","29","서울특별시","서대문구","1872"
"2020","07","29","서울특별시","서초구","5577"
"2020","07","29","서울특별시","성동구","2599"
"2020","07","29","서울특별시","성북구","2701"
"2020","07","29","서울특별시","송파구","7600"
"2020","07","29","서울특별시","양천구","2578"
"2020","07","29","서울특별시","영등포구","2663"
"2020","07","29","서울특별시","용산구","2597"
"2020","07","29","서울특별시","은평구","3728"
"2020","07","29","서울특별시","종로구","3578"
"2020","07","29","서울특별시","중구","697"
"2020","07","29","서울특별시","중랑구","2842"
"2020","07","29","세종특별자치시","세종시","1586"
"2020","07","29","울산광역시","남구","4368"
"2020","07","29","울산광역시","동구","524"
"2020","07","29","울산광역시","북구","2749"
"2020","07","29","울산광역시","울주군","269"
"2020","07","29","울산광역시","중구","661"
"2020","07","29","인천광역시","계양구","1167"
"2020","07","29","인천광역시","남동구","2402"
"2020","07","29","인천광역시","동구","12"
"2020","07","29","인천광역시","미추홀구","648"
"2020","07","29","인천광역시","부평구","4354"
"2020","07","29","인천광역시","서구","5818"
"2020","07","29","인천광역시","연수구","202"
"2020","07","29","인천광역시","중구","1672"
"2020","07","29","전라남도","강진군","118"
"2020","07","29","전라남도","광양시","518"
"2020","07","29","전라남도","구례군","11"
"2020","07","29","전라남도","무안군","755"
"2020","07","29","전라남도","순천시","1432"
"2020","07","29","전라남도","여수시","1844"
"2020","07","29","전라남도","해남군","227"
"2020","07","29","전라북도","군산시","1308"
"2020","07","29","전라북도","무주군","94"
"2020","07","29","전라북도","순창군","62"
"2020","07","29","전라북도","완주군","237"
"2020","07","29","전라북도","익산시","1902"
"2020","07","29","전라북도","전주시 덕진구","809"
"2020","07","29","전라북도","전주시 완산구","1825"
"2020","07","29","제주특별자치도","서귀포시","1378"
"2020","07","29","제주특별자치도","제주시","2779"
"2020","07","29","충청남도","공주시","66"
"2020","07","29","충청남도","금산군","89"
"2020","07","29","충청남도","논산시","261"
"2020","07","29","충청남도","당진시","1895"
"2020","07","29","충청남도","보령시","463"
"2020","07","29","충청남도","부여군","159"
"2020","07","29","충청남도","서산시","1457"
"2020","07","29","충청남도","서천군","140"
"2020","07","29","충청남도","아산시","3853"
"2020","07","29","충청남도","예산군","313"
"2020","07","29","충청남도","천안시","181"
"2020","07","29","충청남도","천안시 동남구","1744"
"2020","07","29","충청남도","천안시 서북구","2516"
"2020","07","29","충청남도","청양군","61"
"2020","07","29","충청남도","태안군","128"
"2020","07","29","충청남도","홍성군","1230"
"2020","07","29","충청북도","괴산군","57"
"2020","07","29","충청북도","단양군","189"
"2020","07","29","충청북도","보은군","110"
"2020","07","29","충청북도","영동군","79"
"2020","07","29","충청북도","옥천군","230"
"2020","07","29","충청북도","음성군","119"
"2020","07","29","충청북도","제천시","923"
"2020","07","29","충청북도","증평군","279"
"2020","07","29","충청북도","진천군","633"
"2020","07","29","충청북도","청주시 상당구","1546"
"2020","07","29","충청북도","청주시 서원구","1394"
"2020","07","29","충청북도","청주시 청원구","1886"
