,LBRRY_NM,LBRRY_ADDR,lat,lon,ONE_AREA_NM,TWO_AREA_NM,LBRRY_TY_NM
602,남양주시 별빛도서관,경기도 남양주시 별내중앙로 102,37.6509135,127.1204532,경기도,남양주시,공공
603,남양주시 호평도서관,경기도 남양주시 천마산로 67,37.6675666,127.2481052,경기도,남양주시,공공
604,청주시립도서관(임시청사),충청북도 청주시 상당구 단재로 393,36.6124884,127.5058194,충청북도,청주시 상당구,공공
605,청주상당도서관,충청북도 청주시 상당구 대성로 195,36.6427997,127.4912789,충청북도,청주시 상당구,공공
606,청주청원도서관,충청북도 청주시 청원구 사뜸로61번길 88-14,36.666181,127.4749188,충청북도,청주시 청원구,공공
607,청주오창도서관,충청북도 청주시 청원구 오창읍 두릉유리로 1141-10,36.7426335,127.4548817,충청북도,청주시 청원구,공공
608,청주오창호수도서관,충청북도 청주시 청원구 오창읍 오창공원로 102,36.7127511,127.4236715,충청북도,청주시 청원구,공공
609,청주오송도서관,충청북도 청주시 흥덕구 오송읍 오송생명1로 180,36.6350215,127.3232938,충청북도,청주시 흥덕구,공공
610,청주서원도서관,충청북도 청주시 서원구 분평로 35,36.6087159,127.4886413,충청북도,청주시 서원구,공공
611,청주흥덕도서관,충청북도 청주시 흥덕구 증안로90번길 34,36.6349497,127.4313721,충청북도,청주시 흥덕구,공공
612,청주신율봉어린이도서관,충청북도 청주시 흥덕구 신율로153번길 16,36.631442,127.4468251,충청북도,청주시 흥덕구,공공
613,청주강내도서관,충청북도 청주시 흥덕구 강내면 가로수로 568,36.6283436,127.413699,충청북도,청주시 흥덕구,공공
614,청주옥산도서관,충청북도 청주시 흥덕구 옥산면 오산5길 10,36.6661019,127.3693273,충청북도,청주시 흥덕구,공공
615,청주기적의도서관,충청북도 청주시 서원구 구룡산로 356,36.6180108,127.4833992,충청북도,청주시 서원구,공공
616,부천시립오정도서관,경기도 부천시 성오로 172,37.528314,126.7960717,경기도,부천시,공공
617,부천시립도당도서관,경기도 부천시 부천로 360,37.5191835,126.7919202,경기도,부천시,공공
618,부천시립동화도서관,경기도 부천시 장말로 107,37.4949031,126.7543519,경기도,부천시,공공
619,신중동역칙칙폭폭도서관,경기도 부천시 길주로 314,37.503052,126.77596,경기도,부천시,작은
620,부천행정정보도서관 시정담벼락,경기도 부천시 길주로 210,37.5034813,126.7658019,경기도,부천시,작은
621,판타스틱큐브도서관,경기도 부천시 길주로 210,37.5034813,126.7658019,경기도,부천시,작은
622,단양군립다누리도서관,충청북도 단양군 단양읍 수변로 111,36.985817,128.3707666,충청북도,단양군,공공
623,단양군립매포도서관,충청북도 단양군 매포읍 평동로 111-43,37.0324361,128.2972475,충청북도,단양군,공공
624,관평도서관,대전광역시 유성구 테크노4로 131,36.4262899,127.3897975,대전광역시,유성구,공공
625,안양시립석수도서관,경기도 안양시 만안구 양화로217번길 34,37.4115139,126.9031152,경기도,안양시 만안구,공공
626,안양시립박달도서관,경기도 안양시 만안구 박달로 459,37.4023867,126.9035499,경기도,안양시 만안구,공공
627,안양시립만안도서관,경기도 안양시 만안구 냉천로 51,37.3861604,126.9261235,경기도,안양시 만안구,공공
628,쌍문채움도서관,서울특별시 도봉구 우이천로 340,37.6492052,127.0230667,서울특별시,도봉구,공공
629,안양시립평촌도서관,경기도 안양시 동안구 관평로 213,37.395758,126.9576926,경기도,안양시 동안구,공공
630,안양시립호계도서관,경기도 안양시 동안구 경수대로685번길 26,37.3830706,126.9505071,경기도,안양시 동안구,공공
631,안양시립비산도서관,경기도 안양시 동안구 관악대로 123,37.3990721,126.9376412,경기도,안양시 동안구,공공
632,안양시립어린이도서관,경기도 안양시 동안구 동안로 66,37.3849431,126.9545823,경기도,안양시 동안구,공공
633,안양시립벌말도서관,경기도 안양시 동안구 흥안대로434번길 19-27,37.3938077,126.9764148,경기도,안양시 동안구,공공
634,안양시립관양도서관,경기도 안양시 동안구 동편로 124,37.4110138,126.9703115,경기도,안양시 동안구,공공
635,안양시립삼덕도서관,경기도 안양시 만안구 병목안로 58,37.396052,126.9151635,경기도,안양시 만안구,공공
636,안성대림동산작은도서관,경기도 안성시 공도읍 대림동산길 36,37.0139555,127.2031019,경기도,안성시,작은
637,마포중앙도서관,서울특별시 마포구 성산로 128,37.5633288,126.9078837,서울특별시,마포구,공공
638,마포서강도서관,서울특별시 마포구 독막로 165,37.5476833,126.9320286,서울특별시,마포구,공공
639,꿈나래어린이영어도서관,서울특별시 마포구 월드컵로13길 80,37.5551863,126.9056598,서울특별시,마포구,작은
640,꿈을이루는작은도서관,서울특별시 마포구 마포대로7길 18,37.5470652,126.9521435,서울특별시,마포구,작은
641,늘푸른소나무작은도서관,"서울특별시 마포구 백범로 227, 마포문화원 2층",37.542236,126.955448,서울특별시,마포구,작은
642,마포어린이영어도서관,"서울특별시 마포구 도화4길 53, 도화자치회관 2층",37.5414215,126.9498448,서울특별시,마포구,작은
643,마포푸르메어린이도서관,서울특별시 마포구 월드컵북로 494,37.5697271,126.9029931,서울특별시,마포구,공공
644,복사골작은도서관,"서울특별시 마포구 도화4길 53, 도화자치회관 3~4층",37.5414215,126.9498448,서울특별시,마포구,작은
645,성메작은도서관,"서울특별시 마포구 월드컵북로30길 22, 2층",37.5685712,126.9089833,서울특별시,마포구,작은
646,성산글마루작은도서관,"서울특별시 마포구 월드컵북로 235, 3층",37.5689025,126.9027333,서울특별시,마포구,작은
647,아름드리작은도서관,서울특별시 마포구 방울내로7길 11,37.5602711,126.9023008,서울특별시,마포구,작은
648,용강동작은도서관,"서울특별시 마포구 토정로31길 31, 2층",37.5421805,126.9416403,서울특별시,마포구,작은
649,해오름작은도서관,"서울특별시 마포구 신촌로26길 10, 2층",37.5558027,126.9421554,서울특별시,마포구,작은
650,강남구립못골한옥어린이도서관,서울특별시 강남구 자곡로 7길 3,37.473163,127.099305,서울특별시,강남구,공공
651,강남구립못골도서관,서울특별시 강남구 자곡로 116,37.471524,127.096698,서울특별시,강남구,공공
652,은평구립도서관,서울특별시 은평구 통일로78가길 13-84,37.6192,126.928243,서울특별시,은평구,공공
653,은평구립증산정보도서관,서울특별시 은평구 증산로5길 6,37.582973,126.907543,서울특별시,은평구,공공
654,은평구립응암정보도서관,서울특별시 은평구 가좌로7길 15,37.586221,126.919621,서울특별시,은평구,공공
655,구립상림도서관,서울특별시 은평구 진관4로 48-25,37.644362,126.92886,서울특별시,은평구,공공
656,신사어린이도서관,서울특별시 은평구 은평로 38,37.598276,126.912158,서울특별시,은평구,작은
657,불광천작은도서관,서울특별시 은평구 불광천길 370,37.590738,126.914389,서울특별시,은평구,작은
658,녹번만화도서관,서울특별시 은평구 은평로 245,37.601393,126.934879,서울특별시,은평구,작은
659,은평뉴타운도서관,서울특별시 은평구 진관2로 111-51,37.636592,126.931654,서울특별시,은평구,공공
660,은평구행정자료실,서울특별시 은평구 은평로 195,37.6024515,126.9293311,서울특별시,은평구,작은
661,은평작은도서관,서울특별시 은평구 은평로 195,37.6024515,126.9293311,서울특별시,은평구,작은
662,대조꿈나무어린이도서관,서울특별시 은평구 연서로20길 24-6,37.614157,126.92066,서울특별시,은평구,작은
663,응암1동문화의집문고,서울특별시 은평구 백련산로 179,37.600854,126.926759,서울특별시,은평구,작은
664,갈현1동문화의집,서울특별시 은평구 갈현로 301,37.62397,126.916586,서울특별시,은평구,작은
665,효경골마을문고,서울특별시 은평구 연서로27길 31-6,37.618792,126.915664,서울특별시,은평구,작은
666,은평어린이영어도서관,서울특별시 은평구 서오릉로87,37.60808,126.921084,서울특별시,은평구,작은
667,역마루작은도서관,서울특별시 은평구 연서로 59,37.604714,126.915099,서울특별시,은평구,작은
668,은평구립구산동도서관마을,서울특별시 은평구 연서로13길 29-23,37.609945,126.912942,서울특별시,은평구,공공
669,동두천시립도서관,경기도 동두천시 상패로 60,37.9068364,127.0474073,경기도,동두천시,공공
670,송중문화정보도서관,서울특별시 강북구 도봉로20나길 6,37.6182711,127.0299121,서울특별시,강북구,공공
671,삼각산어린이도서관,서울특별시 강북구 삼양로19길 34,37.6151806,127.0206974,서울특별시,강북구,공공
672,수유문화정보도서관,서울특별시 강북구 삼양로 299,37.6300001,127.017532,서울특별시,강북구,공공
673,미아문화정보도서관,서울특별시 강북구 솔매로49길 14,37.6269767,127.026935,서울특별시,강북구,공공
674,솔샘문화정보도서관,서울특별시 강북구 솔샘로 177,37.6204314,127.0123883,서울특별시,강북구,공공
675,강북청소년문화정보도서관,서울특별시 강북구 삼양로54길 68,37.6230299,127.0215671,서울특별시,강북구,공공
676,강북문화정보도서관,서울특별시 강북구 오현로 145,37.6248352,127.0360823,서울특별시,강북구,공공
677,동두천꿈나무정보도서관,경기도 동두천시 지행로 38,37.8921183,127.0513705,경기도,동두천시,공공
678,경산시립도서관,경상북도 경산시 하양읍 문화로10길 15,35.9132142,128.8129935,경상북도,경산시,공공
679,경산시립장산도서관,경상북도 경산시 경산로 13길 7,35.8142997,128.7311778,경상북도,경산시,공공
680,연천군중앙도서관,경기도 연천군 전곡읍 전은길 9-26,38.0323136,127.0708708,경기도,연천군,공공
681,연천도서관,경기도 연천군 연천읍 차현로 76-7,38.0981063,127.0767593,경기도,연천군,공공
682,상리작은도서관,경기도 연천군 연천읍 신망로 26,38.1348533,127.0784262,경기도,연천군,작은
683,학마을작은도서관,경기도 연천군 백학면 청정로 534,38.0301448,126.9172184,경기도,연천군,작은
684,청산작은도서관,경기도 연천군 아우라지길 9,38.0322863,127.108779,경기도,연천군,작은
685,무등실작은도서관,경기도 연천군 왕징면 왕산로 44,38.058449,127.0127464,경기도,연천군,작은
686,신서작은도서관,경기도 연천군 신서면 연신로 1130,38.1828197,127.1070521,경기도,연천군,작은
687,송파위례도서관,서울특별시 송파구 위례광장로 210,37.4811885,127.1419221,서울특별시,송파구,공공
688,울산 남구 도산도서관,울산광역시 남구 번영로54번길 6,35.5307144,129.3315455,울산광역시,남구,공공
689,울산 남구 월봉도서관,울산광역시 남구 돋질로139번길 23,35.5422963,129.3198911,울산광역시,남구,작은
690,울산 남구 신복도서관,울산광역시 남구 신복로72번길 18-13,35.5513724,129.2553236,울산광역시,남구,공공
691,울산 남구 옥현어린이도서관,울산광역시 남구 옥현로58번길 40,35.5391622,129.264824,울산광역시,남구,공공
692,세종평생교육학습관,세종특별자치시 조치원읍 문화2길 25,36.6003538,127.2876324,세종특별자치시,세종시,공공
693,용인중앙도서관,경기도 용인시 처인구 명지로 27,37.2334148,127.1902732,경기도,용인시 처인구,공공
694,기흥도서관,경기도 용인시 기흥구 기흥로116번길 10,37.2862231,127.1141009,경기도,용인시 기흥구,공공
695,상현도서관,경기도 용인시 수지구 법조로 232,37.2993199,127.0735488,경기도,용인시 수지구,공공
696,흥덕도서관,경기도 용인시 기흥구 흥덕중앙로 153,37.2632347,127.0862662,경기도,용인시 기흥구,공공
697,모현도서관,경기도 용인시 처인구 모현읍 백옥대로 2378,37.3356296,127.2496605,경기도,용인시 처인구,공공
698,보라도서관,경기도 용인시 기흥구 한보라2로 116 (보라동),37.2483772,127.1090488,경기도,용인시 기흥구,공공
699,수지도서관,경기도 용인시 수지구 문정로7번길 23,37.3201871,127.0945017,경기도,용인시 수지구,공공
