,월,지역,연령,성별,회원수,대출건수,독서량
3360,11,충청북도,40대,남자,20006,2235,8.951
3361,11,충청북도,40대,여자,29430,3633,8.101
3362,11,충청북도,50대,남자,5589,754,7.412
3363,11,충청북도,50대,여자,6148,967,6.358
3364,11,충청북도,60대이상,남자,5031,674,7.464
3365,11,충청북도,60대이상,여자,3392,458,7.406
3366,12,강원도,영유아(0-5),남자,2184,254,8.598
3367,12,강원도,영유아(0-5),여자,2552,252,10.127
3368,12,강원도,유아(6-7),남자,2991,310,9.648
3369,12,강원도,유아(6-7),여자,2975,294,10.119
3370,12,강원도,초등(8-13),남자,9963,1130,8.817
3371,12,강원도,초등(8-13),여자,10669,1282,8.322
3372,12,강원도,청소년(14-19),남자,2543,540,4.709
3373,12,강원도,청소년(14-19),여자,4227,985,4.291
3374,12,강원도,20대,남자,2280,565,4.035
3375,12,강원도,20대,여자,4754,1072,4.435
3376,12,강원도,30대,남자,7076,1037,6.824
3377,12,강원도,30대,여자,17968,2486,7.228
3378,12,강원도,40대,남자,14841,1965,7.553
3379,12,강원도,40대,여자,21465,3199,6.71
3380,12,강원도,50대,남자,5673,885,6.41
3381,12,강원도,50대,여자,6019,1031,5.838
3382,12,강원도,60대이상,남자,5915,776,7.622
3383,12,강원도,60대이상,여자,2881,465,6.196
3384,12,경기도,영유아(0-5),남자,67333,4119,16.347
3385,12,경기도,영유아(0-5),여자,66001,3973,16.612
3386,12,경기도,유아(6-7),남자,97169,5785,16.797
3387,12,경기도,유아(6-7),여자,100626,5774,17.427
3388,12,경기도,초등(8-13),남자,257082,19624,13.1
3389,12,경기도,초등(8-13),여자,266333,20195,13.188
3390,12,경기도,청소년(14-19),남자,40678,7062,5.76
3391,12,경기도,청소년(14-19),여자,63244,11402,5.547
3392,12,경기도,20대,남자,37886,8577,4.417
3393,12,경기도,20대,여자,82574,18213,4.534
3394,12,경기도,30대,남자,129030,13878,9.297
3395,12,경기도,30대,여자,403482,37363,10.799
3396,12,경기도,40대,남자,368957,34503,10.693
3397,12,경기도,40대,여자,579476,56677,10.224
3398,12,경기도,50대,남자,84493,12259,6.892
3399,12,경기도,50대,여자,90121,14056,6.412
3400,12,경기도,60대이상,남자,65899,8358,7.885
3401,12,경기도,60대이상,여자,48341,5651,8.554
3402,12,경상남도,영유아(0-5),남자,7412,699,10.604
3403,12,경상남도,영유아(0-5),여자,6732,661,10.185
3404,12,경상남도,유아(6-7),남자,9378,871,10.767
3405,12,경상남도,유아(6-7),여자,9092,859,10.584
3406,12,경상남도,초등(8-13),남자,25089,2737,9.167
3407,12,경상남도,초등(8-13),여자,23807,2766,8.607
3408,12,경상남도,청소년(14-19),남자,4286,900,4.762
3409,12,경상남도,청소년(14-19),여자,7621,1611,4.731
3410,12,경상남도,20대,남자,3406,846,4.026
3411,12,경상남도,20대,여자,6776,1557,4.352
3412,12,경상남도,30대,남자,12461,1585,7.862
3413,12,경상남도,30대,여자,42072,4759,8.841
3414,12,경상남도,40대,남자,27942,3429,8.149
3415,12,경상남도,40대,여자,45974,6059,7.588
3416,12,경상남도,50대,남자,6693,1147,5.835
3417,12,경상남도,50대,여자,7303,1286,5.679
3418,12,경상남도,60대이상,남자,6523,970,6.725
3419,12,경상남도,60대이상,여자,4739,662,7.159
3420,12,경상북도,영유아(0-5),남자,3208,369,8.694
3421,12,경상북도,영유아(0-5),여자,3394,366,9.273
3422,12,경상북도,유아(6-7),남자,4933,525,9.396
3423,12,경상북도,유아(6-7),여자,4185,473,8.848
3424,12,경상북도,초등(8-13),남자,13790,1652,8.347
3425,12,경상북도,초등(8-13),여자,11976,1565,7.652
3426,12,경상북도,청소년(14-19),남자,2340,558,4.194
3427,12,경상북도,청소년(14-19),여자,4216,1024,4.117
3428,12,경상북도,20대,남자,2348,638,3.68
3429,12,경상북도,20대,여자,4210,1034,4.072
3430,12,경상북도,30대,남자,8346,1185,7.043
3431,12,경상북도,30대,여자,21652,3122,6.935
3432,12,경상북도,40대,남자,15862,2271,6.985
3433,12,경상북도,40대,여자,22893,3568,6.416
3434,12,경상북도,50대,남자,3713,737,5.038
3435,12,경상북도,50대,여자,4847,981,4.941
3436,12,경상북도,60대이상,남자,3846,664,5.792
3437,12,경상북도,60대이상,여자,2926,444,6.59
3438,12,광주광역시,영유아(0-5),남자,3754,315,11.917
3439,12,광주광역시,영유아(0-5),여자,3128,237,13.198
3440,12,광주광역시,유아(6-7),남자,4428,396,11.182
3441,12,광주광역시,유아(6-7),여자,3541,304,11.648
3442,12,광주광역시,초등(8-13),남자,11517,1200,9.598
3443,12,광주광역시,초등(8-13),여자,11665,1234,9.453
3444,12,광주광역시,청소년(14-19),남자,2026,401,5.052
3445,12,광주광역시,청소년(14-19),여자,3385,736,4.599
3446,12,광주광역시,20대,남자,2332,504,4.627
3447,12,광주광역시,20대,여자,4030,972,4.146
3448,12,광주광역시,30대,남자,6673,841,7.935
3449,12,광주광역시,30대,여자,18105,2127,8.512
3450,12,광주광역시,40대,남자,16499,1879,8.781
3451,12,광주광역시,40대,여자,22344,2857,7.821
3452,12,광주광역시,50대,남자,3639,563,6.464
3453,12,광주광역시,50대,여자,3524,660,5.339
3454,12,광주광역시,60대이상,남자,3805,573,6.64
3455,12,광주광역시,60대이상,여자,2821,369,7.645
3456,12,대구광역시,영유아(0-5),남자,10860,539,20.148
3457,12,대구광역시,영유아(0-5),여자,9991,552,18.1
3458,12,대구광역시,유아(6-7),남자,13487,793,17.008
3459,12,대구광역시,유아(6-7),여자,14247,780,18.265
3460,12,대구광역시,초등(8-13),남자,38031,2667,14.26
3461,12,대구광역시,초등(8-13),여자,41053,2965,13.846
3462,12,대구광역시,청소년(14-19),남자,5150,877,5.872
3463,12,대구광역시,청소년(14-19),여자,9573,1711,5.595
3464,12,대구광역시,20대,남자,4936,1143,4.318
3465,12,대구광역시,20대,여자,9647,2114,4.563
3466,12,대구광역시,30대,남자,21336,1840,11.596
3467,12,대구광역시,30대,여자,72514,5654,12.825
3468,12,대구광역시,40대,남자,50464,4045,12.476
3469,12,대구광역시,40대,여자,79342,6755,11.746
3470,12,대구광역시,50대,남자,9706,1255,7.734
3471,12,대구광역시,50대,여자,10456,1443,7.246
3472,12,대구광역시,60대이상,남자,10654,1375,7.748
3473,12,대구광역시,60대이상,여자,8894,920,9.667
3474,12,대전광역시,영유아(0-5),남자,4840,374,12.941
3475,12,대전광역시,영유아(0-5),여자,4393,329,13.353
3476,12,대전광역시,유아(6-7),남자,7170,512,14.004
3477,12,대전광역시,유아(6-7),여자,7082,495,14.307
3478,12,대전광역시,초등(8-13),남자,23455,2013,11.652
3479,12,대전광역시,초등(8-13),여자,24375,2098,11.618
3480,12,대전광역시,청소년(14-19),남자,4242,693,6.121
3481,12,대전광역시,청소년(14-19),여자,7341,1183,6.205
3482,12,대전광역시,20대,남자,2665,520,5.125
3483,12,대전광역시,20대,여자,5593,1049,5.332
3484,12,대전광역시,30대,남자,9338,930,10.041
3485,12,대전광역시,30대,여자,26942,2552,10.557
3486,12,대전광역시,40대,남자,27628,2662,10.379
3487,12,대전광역시,40대,여자,41095,4330,9.491
3488,12,대전광역시,50대,남자,7029,892,7.88
3489,12,대전광역시,50대,여자,7123,1037,6.869
3490,12,대전광역시,60대이상,남자,6388,694,9.205
3491,12,대전광역시,60대이상,여자,5162,530,9.74
3492,12,부산광역시,영유아(0-5),남자,8324,659,12.631
3493,12,부산광역시,영유아(0-5),여자,7482,601,12.449
3494,12,부산광역시,유아(6-7),남자,11272,929,12.133
3495,12,부산광역시,유아(6-7),여자,12029,966,12.452
3496,12,부산광역시,초등(8-13),남자,37360,3498,10.68
3497,12,부산광역시,초등(8-13),여자,37934,3671,10.333
3498,12,부산광역시,청소년(14-19),남자,6647,1308,5.082
3499,12,부산광역시,청소년(14-19),여자,11089,2282,4.859
3500,12,부산광역시,20대,남자,7919,1760,4.499
3501,12,부산광역시,20대,여자,15424,3545,4.351
3502,12,부산광역시,30대,남자,20456,2626,7.79
3503,12,부산광역시,30대,여자,53713,6544,8.208
3504,12,부산광역시,40대,남자,57890,6356,9.108
3505,12,부산광역시,40대,여자,79468,9824,8.089
3506,12,부산광역시,50대,남자,17192,2508,6.855
3507,12,부산광역시,50대,여자,19019,2995,6.35
3508,12,부산광역시,60대이상,남자,20511,2395,8.564
3509,12,부산광역시,60대이상,여자,15535,1837,8.457
3510,12,서울특별시,영유아(0-5),남자,10291,1339,7.686
3511,12,서울특별시,영유아(0-5),여자,9401,1247,7.539
3512,12,서울특별시,유아(6-7),남자,16026,2023,7.922
3513,12,서울특별시,유아(6-7),여자,16690,2081,8.02
3514,12,서울특별시,초등(8-13),남자,44177,6962,6.345
3515,12,서울특별시,초등(8-13),여자,47100,7139,6.598
3516,12,서울특별시,청소년(14-19),남자,5835,1468,3.975
3517,12,서울특별시,청소년(14-19),여자,8641,2251,3.839
3518,12,서울특별시,20대,남자,6450,2170,2.972
3519,12,서울특별시,20대,여자,18745,6075,3.086
3520,12,서울특별시,30대,남자,24327,4544,5.354
3521,12,서울특별시,30대,여자,81137,15003,5.408
3522,12,서울특별시,40대,남자,71858,12269,5.857
3523,12,서울특별시,40대,여자,124394,23542,5.284
3524,12,서울특별시,50대,남자,15704,3674,4.274
3525,12,서울특별시,50대,여자,19876,5092,3.903
3526,12,서울특별시,60대이상,남자,13977,3259,4.289
3527,12,서울특별시,60대이상,여자,13022,2667,4.883
3528,12,세종특별자치시,영유아(0-5),남자,268,33,8.121
3529,12,세종특별자치시,영유아(0-5),여자,201,20,10.05
3530,12,세종특별자치시,유아(6-7),남자,437,51,8.569
3531,12,세종특별자치시,유아(6-7),여자,490,40,12.25
3532,12,세종특별자치시,초등(8-13),남자,2595,300,8.65
3533,12,세종특별자치시,초등(8-13),여자,1777,198,8.975
3534,12,세종특별자치시,청소년(14-19),남자,738,128,5.766
3535,12,세종특별자치시,청소년(14-19),여자,758,128,5.922
3536,12,세종특별자치시,20대,남자,491,99,4.96
3537,12,세종특별자치시,20대,여자,705,152,4.638
3538,12,세종특별자치시,30대,남자,1373,212,6.476
3539,12,세종특별자치시,30대,여자,3291,424,7.762
3540,12,세종특별자치시,40대,남자,3989,567,7.035
3541,12,세종특별자치시,40대,여자,5218,691,7.551
3542,12,세종특별자치시,50대,남자,1296,194,6.68
3543,12,세종특별자치시,50대,여자,958,167,5.737
3544,12,세종특별자치시,60대이상,남자,853,108,7.898
3545,12,세종특별자치시,60대이상,여자,627,83,7.554
3546,12,울산광역시,영유아(0-5),남자,4086,403,10.139
3547,12,울산광역시,영유아(0-5),여자,5198,518,10.035
3548,12,울산광역시,유아(6-7),남자,4714,425,11.092
3549,12,울산광역시,유아(6-7),여자,7639,707,10.805
3550,12,울산광역시,초등(8-13),남자,15700,1572,9.987
3551,12,울산광역시,초등(8-13),여자,21025,2261,9.299
3552,12,울산광역시,청소년(14-19),남자,2675,556,4.811
3553,12,울산광역시,청소년(14-19),여자,5080,1048,4.847
3554,12,울산광역시,20대,남자,2420,535,4.523
3555,12,울산광역시,20대,여자,5145,1132,4.545
3556,12,울산광역시,30대,남자,10414,1247,8.351
3557,12,울산광역시,30대,여자,29198,3426,8.522
3558,12,울산광역시,40대,남자,19569,2276,8.598
3559,12,울산광역시,40대,여자,33143,4127,8.031
3560,12,울산광역시,50대,남자,5243,744,7.047
3561,12,울산광역시,50대,여자,5943,992,5.991
3562,12,울산광역시,60대이상,남자,4085,486,8.405
3563,12,울산광역시,60대이상,여자,3420,414,8.261
3564,12,인천광역시,영유아(0-5),남자,6027,464,12.989
3565,12,인천광역시,영유아(0-5),여자,6594,539,12.234
3566,12,인천광역시,유아(6-7),남자,7917,637,12.429
3567,12,인천광역시,유아(6-7),여자,9639,719,13.406
3568,12,인천광역시,초등(8-13),남자,26142,2525,10.353
3569,12,인천광역시,초등(8-13),여자,28547,2740,10.419
3570,12,인천광역시,청소년(14-19),남자,4789,983,4.872
3571,12,인천광역시,청소년(14-19),여자,8343,1713,4.87
3572,12,인천광역시,20대,남자,5340,1356,3.938
3573,12,인천광역시,20대,여자,11905,2811,4.235
3574,12,인천광역시,30대,남자,13822,1884,7.337
3575,12,인천광역시,30대,여자,43118,5037,8.56
3576,12,인천광역시,40대,남자,35282,4181,8.439
3577,12,인천광역시,40대,여자,56873,6880,8.266
3578,12,인천광역시,50대,남자,10791,1676,6.439
3579,12,인천광역시,50대,여자,10508,1798,5.844
3580,12,인천광역시,60대이상,남자,9046,1165,7.765
3581,12,인천광역시,60대이상,여자,6230,837,7.443
3582,12,전라남도,영유아(0-5),남자,2516,186,13.527
3583,12,전라남도,영유아(0-5),여자,2115,156,13.558
3584,12,전라남도,유아(6-7),남자,4010,294,13.639
3585,12,전라남도,유아(6-7),여자,3519,276,12.75
3586,12,전라남도,초등(8-13),남자,13424,1137,11.807
3587,12,전라남도,초등(8-13),여자,13525,1250,10.82
3588,12,전라남도,청소년(14-19),남자,2732,517,5.284
3589,12,전라남도,청소년(14-19),여자,4720,971,4.861
3590,12,전라남도,20대,남자,3710,678,5.472
3591,12,전라남도,20대,여자,6547,1301,5.032
3592,12,전라남도,30대,남자,10008,1117,8.96
3593,12,전라남도,30대,여자,31203,2891,10.793
3594,12,전라남도,40대,남자,18831,1949,9.662
3595,12,전라남도,40대,여자,32085,3380,9.493
3596,12,전라남도,50대,남자,6556,903,7.26
3597,12,전라남도,50대,여자,7616,1053,7.233
3598,12,전라남도,60대이상,남자,6784,729,9.306
3599,12,전라남도,60대이상,여자,3382,404,8.371
3600,12,전라북도,영유아(0-5),남자,1227,116,10.578
3601,12,전라북도,영유아(0-5),여자,1413,126,11.214
3602,12,전라북도,유아(6-7),남자,1943,170,11.429
3603,12,전라북도,유아(6-7),여자,1704,147,11.592
3604,12,전라북도,초등(8-13),남자,6097,617,9.882
3605,12,전라북도,초등(8-13),여자,5707,569,10.03
3606,12,전라북도,청소년(14-19),남자,1444,284,5.085
3607,12,전라북도,청소년(14-19),여자,2116,451,4.692
3608,12,전라북도,20대,남자,1766,323,5.467
3609,12,전라북도,20대,여자,2713,641,4.232
3610,12,전라북도,30대,남자,3294,458,7.192
3611,12,전라북도,30대,여자,9424,1177,8.007
3612,12,전라북도,40대,남자,7787,913,8.529
3613,12,전라북도,40대,여자,11058,1484,7.451
3614,12,전라북도,50대,남자,2129,356,5.98
3615,12,전라북도,50대,여자,2178,380,5.732
3616,12,전라북도,60대이상,남자,2417,341,7.088
3617,12,전라북도,60대이상,여자,1456,211,6.9
3618,12,제주특별자치도,영유아(0-5),남자,2278,201,11.333
3619,12,제주특별자치도,영유아(0-5),여자,1964,173,11.353
3620,12,제주특별자치도,유아(6-7),남자,3556,309,11.508
3621,12,제주특별자치도,유아(6-7),여자,3602,295,12.21
3622,12,제주특별자치도,초등(8-13),남자,10305,1097,9.394
3623,12,제주특별자치도,초등(8-13),여자,9650,1047,9.217
3624,12,제주특별자치도,청소년(14-19),남자,1453,337,4.312
3625,12,제주특별자치도,청소년(14-19),여자,2307,506,4.559
3626,12,제주특별자치도,20대,남자,1349,323,4.176
3627,12,제주특별자치도,20대,여자,3238,701,4.619
3628,12,제주특별자치도,30대,남자,6162,813,7.579
3629,12,제주특별자치도,30대,여자,17221,2055,8.38
3630,12,제주특별자치도,40대,남자,13934,1680,8.294
3631,12,제주특별자치도,40대,여자,21975,2749,7.994
3632,12,제주특별자치도,50대,남자,4343,625,6.949
3633,12,제주특별자치도,50대,여자,4130,710,5.817
3634,12,제주특별자치도,60대이상,남자,3481,452,7.701
3635,12,제주특별자치도,60대이상,여자,2934,344,8.529
3636,12,충청남도,영유아(0-5),남자,6371,438,14.546
3637,12,충청남도,영유아(0-5),여자,5997,419,14.313
3638,12,충청남도,유아(6-7),남자,7819,574,13.622
3639,12,충청남도,유아(6-7),여자,7723,522,14.795
3640,12,충청남도,초등(8-13),남자,21669,1757,12.333
3641,12,충청남도,초등(8-13),여자,24013,1914,12.546
3642,12,충청남도,청소년(14-19),남자,4126,735,5.614
3643,12,충청남도,청소년(14-19),여자,8699,1563,5.566
3644,12,충청남도,20대,남자,5031,892,5.64
3645,12,충청남도,20대,여자,7826,1482,5.281
3646,12,충청남도,30대,남자,13951,1442,9.675
3647,12,충청남도,30대,여자,45681,4060,11.251
3648,12,충청남도,40대,남자,32817,2945,11.143
3649,12,충청남도,40대,여자,50941,4922,10.35
3650,12,충청남도,50대,남자,8857,1056,8.387
3651,12,충청남도,50대,여자,8535,1235,6.911
3652,12,충청남도,60대이상,남자,7374,753,9.793
3653,12,충청남도,60대이상,여자,3719,433,8.589
3654,12,충청북도,영유아(0-5),남자,3093,245,12.624
3655,12,충청북도,영유아(0-5),여자,3143,272,11.555
3656,12,충청북도,유아(6-7),남자,4357,378,11.526
3657,12,충청북도,유아(6-7),여자,4538,374,12.134
3658,12,충청북도,초등(8-13),남자,13118,1321,9.93
3659,12,충청북도,초등(8-13),여자,12029,1265,9.509
3660,12,충청북도,청소년(14-19),남자,2356,472,4.992
3661,12,충청북도,청소년(14-19),여자,3947,873,4.521
3662,12,충청북도,20대,남자,2636,556,4.741
3663,12,충청북도,20대,여자,5183,1113,4.657
3664,12,충청북도,30대,남자,9336,1023,9.126
